sentence_num,diff_line,county,state
960,Highway 14 closed between Rustic and Gould.,larimer,Colorado
961,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
962,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.On 7/16/2020 Governor Jared Polis issued a statewide mask order , directing Coloradans to wear a face covering while indoors.",larimer,Colorado
963,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities I'm a Local Birth & Death Certificates Courts & Legal Info Hazardous Waste Info Licenses & Permits Property & Taxes Public Assistance & Benefits Public Records & Info Recycling & Landfill Roads & Transportation Senior Citizens Resources Voting & Elections Birth & Death CertificatesCourts & Legal InfoHazardous Waste InfoLicenses & PermitsProperty & TaxesPublic Assistance & BenefitsPublic Records & InfoRecycling & LandfillRoads & TransportationSenior Citizens ResourcesVoting & Elections Our County Elected Officials & County Leadership Departments & Offices About Larimer County Boards and Commissions Codes, Policies, Ordinances & Resolutions Emergency Management GIS, Maps & Webcams Jobs with Larimer County Services A-Z Strategic Plan Transparency Elected Officials & County LeadershipDepartments & OfficesAbout Larimer CountyBoards and CommissionsCodes, Policies, Ordinances & ResolutionsEmergency ManagementGIS, Maps & WebcamsJobs with Larimer CountyServices A-ZStrategic PlanTransparency Things to Do 4-H Programs Connect with Larimer County Educational Programs Events Calendar Fair & Rodeo Parks, Trails & Open Spaces Read County Spotlights (News) The Ranch Events Complex Volunteer with Larimer County Subscribe to Email Alerts 4-H ProgramsConnect with Larimer CountyEducational ProgramsEvents CalendarFair & RodeoParks, Trails & Open SpacesRead County Spotlights (News)The Ranch Events ComplexVolunteer with Larimer CountySubscribe to Email Alerts Doing Business Bids & Proposals Building Permits Economic & Workforce Development Enterprise Zones Establishing a Business Notary Services Sales & Use Tax Vendor W-9 Bids & ProposalsBuilding PermitsEconomic & Workforce DevelopmentEnterprise ZonesEstablishing a BusinessNotary ServicesSales & Use TaxVendor W-9 Account Log In / Sign Up Log In / Sign UpSearch I Want To Clinical ServicesChronic Disease PreventionCommunicable DiseaseSafety & SanitationClean Air, Water & SoilGeneral InfoMaternal & Child HealthEmergency PreparednessAsymptomatic spread : transmission of the virus by people who have it and never develop symptomsPre-symptomatic spread : transmission of the virus by people who have it and do not feel sick but will eventually start to have symptomsFit snugly but comfortably against the side of the faceInclude multiple layers of fabric, allow for breathing without restrictionBe able to be laundered and machine dried without damage or change to shapeMade out of homemade materialsMade to be washableMade with two layers of close-weave fabricMade with a flexible nose piece (pipe cleaners work well for this)Made comfortable and with secure tiesLarimer County Department of Health and Environment in Fort Collins-1525 Blue Spruce Dr.Larimer County Sheriff's Department in Fort Collins-2501 Midpoint Dr.The Rialto Theater Center in Loveland-222 4th St.Loveland City Hall (South side of the building)-500 E. 3rd St.Estes Park Town Hall-170 MacGregor AveApplyCheck StatusFindScheduleApply for:Check Status of:Find Services / Programs:Make an Appointment for: Register to Vote / Update Registration Boards and Commissions Building Permits Cash Assistance Programs Concealed Handgun Permit Food Assistance (SNAP) Jobs with Larimer County Larimer County 101 Liquor License Health First Colorado (Medicaid) Special Events A Burn Permit Register to Vote / Update RegistrationBoards and CommissionsBuilding PermitsCash Assistance ProgramsConcealed Handgun PermitFood Assistance (SNAP)Jobs with Larimer CountyLarimer County 101Liquor LicenseHealth First Colorado (Medicaid)Special EventsA Burn Permit Building Permits Engineering Projects Landfill Road Closures Special Event Permit Subpoenas Building PermitsEngineering ProjectsLandfillRoad ClosuresSpecial Event PermitSubpoenas A Department Change of Address Form Educational Programs Foreclosures Funding for my Project/Organization (GOAL) Jail Inmates Jobs with Larimer County Larimer County Facilities Maps & GIS Data Parks, Trails & Open Spaces Property Information Public Records/Recorded Documents Restaurant Inspections Upcoming Special Events Workshops for Job Seekers & Businesses A DepartmentChange of Address FormEducational ProgramsForeclosuresFunding for my Project/Organization (GOAL)Jail InmatesJobs with Larimer CountyLarimer County FacilitiesMaps & GIS DataParks, Trails & Open SpacesProperty InformationPublic Records/Recorded DocumentsRestaurant InspectionsUpcoming Special EventsWorkshops for Job Seekers & Businesses Vehicle Licensing Services Building Inspection Economic and Workforce Development Public Benefits Veterans Service Office Vehicle Licensing ServicesBuilding InspectionEconomic and Workforce DevelopmentPublic BenefitsVeterans Service OfficeBudweiser Events CenterCamping ReservationsLand Information Locator (GIS)Land Information PortalLarimer County ExtensionLarimer County Fair & RodeoLarimer County Records SearchThe RanchBerthoudEstes ParkFort CollinsJohnstownLovelandTimnathWellingtonWindsor Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/protecting-our-community-0 Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
964,Highway 14 closed between Rustic and Gould.,larimer,Colorado
965,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
966,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Certain individuals are at higher risk for adverse health complications if they contract this virus.",larimer,Colorado
967,Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/covid-19-public-health-orders-and-press-releases Scraping from https://www.larimer.org/spotlights/2020/07/19/larimer-county-cases-rise-variance-could-be-revoked Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.,larimer,Colorado
968,Highway 14 closed between Rustic and Gould.,larimer,Colorado
969,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
970,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Public Health has been notified in writing by the Colorado Department of Public Health and Environment that the uptick in daily case counts in Larimer County has put the variance at risk.",larimer,Colorado
971,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/29/estes-valley-accommodations-orders-expire-may-31 Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
972,Highway 14 closed between Rustic and Gould.,larimer,Colorado
973,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
974,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.As statewide Safer at Home restrictions are relaxed, the Larimer County Department of Health and Environment and the Town of Estes Park will allow local public health orders limiting the operations of Estes Valley lodging facilities to expire May 31.",larimer,Colorado
975,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/23/larimer-county-receives-state-approval-re-open-some-businesses-ahead-state Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
976,Highway 14 closed between Rustic and Gould.,larimer,Colorado
977,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
978,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has received partial approval of the submitted variance request seeking state approval to slowly reopen businesses ahead of the statewide safer at home restrictions.",larimer,Colorado
979,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/19/larimer-county-public-health-amends-face-covering-order Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
980,Highway 14 closed between Rustic and Gould.,larimer,Colorado
981,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
982,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has amended the public health order requiring face coverings for employees and customers to enter businesses in Larimer County.",larimer,Colorado
983,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/18/larimer-county-submits-variance-seeking-safely-reopen-businesses-ahead-state Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
984,Highway 14 closed between Rustic and Gould.,larimer,Colorado
985,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
986,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has submitted a variance request seeking state approval to slowly reopen businesses ahead of the statewide safer at home restrictions.",larimer,Colorado
987,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/06/larimer-county-now-has-readily-available-covid-19-testing Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
988,Highway 14 closed between Rustic and Gould.,larimer,Colorado
989,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
990,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health, in partnership with local hospitals, has increased COVID-19 testing capacity in the community.",larimer,Colorado
991,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/06/larimer-county-working-suppression-plan-slow-spread-covid-19 Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
992,Highway 14 closed between Rustic and Gould.,larimer,Colorado
993,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
994,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health is working on a local suppression plan to slow the spread of COVID-19.",larimer,Colorado
995,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/04/larimer-county-issues-face-covering-order-entering-businesses Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
996,Highway 14 closed between Rustic and Gould.,larimer,Colorado
997,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
998,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has issued a public health order requiring face coverings for employees and customers to enter businesses in Larimer County.",larimer,Colorado
999,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/24/larimer-county-public-health-working-slowly-and-cautiously-reopen-local Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1000,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1001,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1002,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Public Health will be slowly allowing businesses to reopen under the new Safer at Home guidance the governor will be releasing soon.",larimer,Colorado
1003,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/21/larimer-county-open-limited-covid-19-community-testing Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1004,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1005,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1006,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer, CO --- Larimer County is opening up community-wide testing for COVID-19 to symptomatic individuals.Testing for symptomatic individuals will begin Friday, April 24, in Larimer County.",larimer,Colorado
1007,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/08/larimer-county-and-town-estes-park-extend-orders-limiting-visitors-estes Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1008,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1009,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1010,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Department of Health and Environment and the Town of Estes Park are extending the existing public health orders limiting visitors to Estes Park by closing short-term accommodations within the Estes Valley to help slow the spread of COVID-19.",larimer,Colorado
1011,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/08/larimer-county-public-health-director-extends-stay-home-order-slow-spread Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1012,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1013,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1014,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer, CO --- The Larimer County Public Health Director has extended the Stay-At-Home order through April 26, 2020.Many people are following the social distancing recommendations and this effort needs to continue.",larimer,Colorado
1015,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/06/larimer-county-and-state-colorado-collaborate-potentially-operate-alternate Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1016,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1017,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1018,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County and the Colorado State Emergency Operations Center are working together to establish an alternative care site (ACS) for the northern Colorado region.",larimer,Colorado
1019,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/31/larimer-county-confirms-covid-19-related-deaths Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1020,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1021,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1022,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Department of Health and Environment (LCDHE) now has five deaths associated with COVID-19.",larimer,Colorado
1023,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/31/stay-home-stay-healthy-stop-spread Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1024,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1025,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1026,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.This is a strange time in our community, in our state, in our world.",larimer,Colorado
1027,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/28/larimer-county-reporting-positive-covid-19-cases-broad-range-ages Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1028,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1029,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1030,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County is reporting a broad range of ages testing positive for COVID-19.",larimer,Colorado
1031,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/25/larimer-county-public-health-director-issues-stay-home-order-slow-spread-covid Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1032,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1033,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1034,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Fort Collins, CO --- On March 25, 2020, the Larimer County Public Health Director issued a Larimer County Public Health Order to Stay-At-Home effective March 26, 2020 through April 17, 2020.Larimer County Officials estimate that transmission has already been reduced based on previous measures taken in Larimer County and Colorado, such as closing restaurants and bars for dine-in service, halting personal services in hair salons and spas, and bans on gatherings of ten or more individuals.",larimer,Colorado
1035,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/21/larimer-county-and-town-estes-park-issue-orders-limiting-visitors-estes-valley Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1036,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1037,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1038,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Department of Health and Environment and the Town of Estes Park have issued public health orders limiting visitors to Estes Park by closing short-term accommodations within the Estes Valley to help slow the spread of COVID-19.",larimer,Colorado
1039,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/17/additional-larimer-county-covid-19-case-connected-long-term-care-facility Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1040,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1041,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1042,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.",larimer,Colorado
1043,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/17/larimer-county-public-health-director-follows-cdc-guidance-orders-cancellation Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1044,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1045,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1046,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Rather than waiting for additional positive test results, Larimer County Public Health Director Tom Gonzales has issued a public health order requiring the cancellation or postponement of events with more than 50 attendees.",larimer,Colorado
1047,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/16/positive-covid-19-case-connected-long-term-care-facility-larimer-county Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1048,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1049,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1050,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Fort Collins, CO --- Larimer County Department of Health and Environment (LCDHE) has identified a connection from its first COVID-19 case to an employee of a long-term care facility.The healthcare worker that was positive for COVID-19 was an employee at the North Shore Health & Rehab Facility in Loveland.",larimer,Colorado
1051,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/15/larimer-county-public-health-director-orders-cancellation-large-events-issues Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1052,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1053,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1054,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.LARIMER COUNTY, CO: Rather than waiting for additional positive test results, Larimer County public health officials have issued proactive protective measures to minimize the impact of COVID-19.",larimer,Colorado
1055,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/14/larimer-county-confirms-positive-covid-19-test-results-related-first Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1056,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1057,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1058,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Department of Health and Environment (LCDHE) has learned of a positive COVID-19 test result for the Weld county case connected to the Larimer County presumptive positive case.",larimer,Colorado
1059,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/09/larimer-county-has-first-presumptive-positive-covid-19-case Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1060,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1061,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1062,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Department of Health and Environment (LCDHE) has its first presumptive positive COVID-19 case in a Johnstown resident that resides in the Larimer County portion of the town.",larimer,Colorado
1063,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/02/28/larimer-county-department-health-and-environment-responds-novel-coronavirus Cameron Peak Fire - for info follow US Forest Service ( @usfsclrd ) on twitter.",larimer,Colorado
1064,Highway 14 closed between Rustic and Gould.,larimer,Colorado
1065,Text LCEVAC to 888777 for evac sms updates.,larimer,Colorado
1066,"Visit nocoalert.org for latest emergency messages and evac maps Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Public Health officials with the Larimer County Department of Health and Environment (LCDHE) understand that there is fear and confusion around coronavirus 2019 (COVID-19).",larimer,Colorado
1067,"Scraping from https://www.weldgov.com/newsroom/2020_news Scraping from https://www.weldgov.com/newsroom/2020_news/weld_county_junior_livestock_sale_tops__1_million The 102nd Weld County Fair’s Junior Livestock Sale raised a total of $1,040,220!",weld,Colorado
1068,"This accounts for $801,000 from the sale of animals and $239,220 from supporter’s individual contributions.",weld,Colorado
1069,"“Raising this amount of money is fantastic for these kids,” said Commissioner Chair Mike Freeman.",weld,Colorado
1070,"“The donations from buyers not only help 4-H and FFA members fund their higher education or prepare themselves for a career in agricultural production, they also show the payoff of hard work and dedication.” This year’s sale was on August 3, 2020, and is now the third top grossing sale in Colorado behind the 2019 Weld County Junior Livestock sale at $1,122,956 and the 2020 National Western Stock Show total of $1,062,000.",weld,Colorado
1071,More than 100 people watched and participated in Weld County Fair’s livestreamed event.,weld,Colorado
