sentence_num,diff_line,county,state
5497,Please note: COVID-19 is a reportable condition.,larimer,Colorado
5498,"If you are notified that a student has novel coronavirus, contact us as soon as possible.",larimer,Colorado
5499,This is allowed under FERPA .,larimer,Colorado
5500,Please note: COVID-19 is a reportable condition.,larimer,Colorado
5501,"If you are notified that a student has novel coronavirus, contact us as soon as possible.",larimer,Colorado
5502,This is allowed under FERPA .Establish procedures to ensure students and staff who become sick at school or arrive at school sick are sent home as soon as possible.,larimer,Colorado
5503,"Exclude children, students, or staff who have fever and respiratory symptoms from childcare, school, or work until at least 24 hours after they no longer have fever or signs of a fever (chills, feeling very warm, flushed appearance, or sweating) without the use of a medication that reduces fever.",larimer,Colorado
5504,"Exclude children, students, or staff who have fever and respiratory symptoms from childcare, school, or work until at least 24 hours after they no longer have fever or signs of a fever (chills, feeling very warm, flushed appearance, or sweating) without the use of a medication that reduces fever.Ill children, students, and staff should be separated from others until they can be picked up or go home.Remember that schools are not expected to screen students and staff for COVID-19.",larimer,Colorado
5505,The majority of respiratory illnesses are not COVID-19.,larimer,Colorado
5506,"If a community or school has cases of COVID-19, the health department will help identify those individuals and follow up on next steps.Share resources with parents and families to help them understand when to keep children home.Routinely clean frequently touched surfaces (e.g., doorknobs, light switches, countertops, handrails) with cleaners you would typically use according to the directions on the product label.Provide disposable wipes so that commonly used surfaces (e.g., keyboards, desks, and remote controls) can be wiped down by students and staff before each use.Include strategies for sharing information with staff, students, and their families.Include information about steps being taken by the school or childcare facility to prepare, and how additional information will be shared.",larimer,Colorado
5507,"Direct parents and families to our website and social media channels for the most current and reliable information about COVID-19.ApplyCheck StatusFindScheduleApply for:Check Status of:Find Services / Programs:Make an Appointment for: Register to Vote / Update Registration Boards and Commissions Building Permits Cash Assistance Programs Concealed Handgun Permit Food Assistance (SNAP) Jobs with Larimer County Larimer County 101 Liquor License Health First Colorado (Medicaid) Special Events A Burn Permit Register to Vote / Update RegistrationBoards and CommissionsBuilding PermitsCash Assistance ProgramsConcealed Handgun PermitFood Assistance (SNAP)Jobs with Larimer CountyLarimer County 101Liquor LicenseHealth First Colorado (Medicaid)Special EventsA Burn Permit Building Permits Engineering Projects Landfill Road Closures Special Event Permit Subpoenas Building PermitsEngineering ProjectsLandfillRoad ClosuresSpecial Event PermitSubpoenas A Department Change of Address Form Educational Programs Foreclosures Funding for my Project/Organization (GOAL) Jail Inmates Jobs with Larimer County Larimer County Facilities Maps & GIS Data Parks, Trails & Open Spaces Property Information Public Records/Recorded Documents Restaurant Inspections Upcoming Special Events Workshops for Job Seekers & Businesses A DepartmentChange of Address FormEducational ProgramsForeclosuresFunding for my Project/Organization (GOAL)Jail InmatesJobs with Larimer CountyLarimer County FacilitiesMaps & GIS DataParks, Trails & Open SpacesProperty InformationPublic Records/Recorded DocumentsRestaurant InspectionsUpcoming Special EventsWorkshops for Job Seekers & Businesses Vehicle Licensing Services Building Inspection Economic and Workforce Development Public Benefits Veterans Service Office Vehicle Licensing ServicesBuilding InspectionEconomic and Workforce DevelopmentPublic BenefitsVeterans Service OfficeBudweiser Events CenterCamping ReservationsLand Information Locator (GIS)Land Information PortalLarimer County ExtensionLarimer County Fair & RodeoLarimer County Records SearchThe RanchBerthoudEstes ParkFort CollinsJohnstownLovelandTimnathWellingtonWindsor Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/schools-and-childcare/covid-19-information Cameron Peak Fire info | COVID-19 updatesCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Increase deep cleaning to at least 2 times per week and disinfect frequently touched objects and surfaces like doorknobs, tables, drinking fountains and handrails.",larimer,Colorado
5508,For instructions regarding disinfecting click here .,larimer,Colorado
5509,"For an additional list of recommended products visit: https://www.americanchemistry.com/Novel-Coronavirus-Fighting-Products-List.pdfWhen a child presents with COVID-like or communicable disease symptoms, especially if the symptoms, (cough, vomiting, diarrhea), that might be explained by overeating, overexertion, allergies, etc.",larimer,Colorado
5510,it is important to isolate and observe the child for additional symptoms.,larimer,Colorado
5511,Isolation can occur at the center as long as they are kept out of the general population.,larimer,Colorado
5512,"If symptoms worsen, then the child should be sent home.",larimer,Colorado
5513,"If symptoms resolve and can be explained away by one of the situations listed above, the child may return to the general population.",larimer,Colorado
5514,"In the event symptoms do not resolve or worsen, the child must be isolated until they are able to be picked up by a parent or guardian.",larimer,Colorado
5515,Testing for COVID-19 is strongly recommended to verify the diagnosis of COVID-19.,larimer,Colorado
5516,"In the absence of testing, or if the child tests positive, they are to remain home and isolated for at least 10 days following their first symptom, plus 24 hours after fever resolves and when other symptoms are improving.It depends on whether there is a concern that the child was exposed to COVID-19 (e.g., a known exposure or close contact of someone who is positive for COVID-19) to the parent’s knowledge.",larimer,Colorado
5517,"If there is a high level of suspicion that the child had contact or was exposed to someone with COVID-19, they should be excluded for 10 days (isolation).",larimer,Colorado
5518,"If there is a low index of suspicion (not a close contact, no known exposure), and a clear alternative diagnosis from a healthcare provider, the child can return based on the childcare center's exclusion policy for fever.",larimer,Colorado
5519,"This is typically 24-48 hours.If there is a high level of suspicion that the child was exposed to COVID-19 (e.g., a known exposure or close contact of someone who is positive for COVID-19) they should wait the entire 10 days prior to returning to care even with a negative test result.",larimer,Colorado
5520,"If there is a low index of suspicion for COVID-19 (not a close contact, no known exposure), they can return according to the normal exclusion criteria for that symptom(s), e.g., for fever, 24 hours with no symptoms.While testing is highly recommended, a healthcare provider can provide a note with a clear alternative diagnosis and the child could come back 24 hours symptom-free or whatever the center’s exclusion is for their alternative condition/symptom.",larimer,Colorado
5521,"For example, if a child has a fever and is positive for strep, the provider may forgo COVID-19 testing since there is a likely diagnosis and the child could return to care based on the center’s strep exclusion.",larimer,Colorado
5522,"Notify and work with the health department to determine next steps and make decisions about closures.If someone is positive for COVID-19, they must stay isolated for 10 days from the first day they started having symptoms (or in the absence of symptoms, 10 days since the date they were tested) plus 24 hours fever-free and with having an improvement in symptoms.Child care centers, family child care homes, and building-based school-age programs.",larimer,Colorado
5523,"This does not apply for school-age day camps, license-exempt youth programs, or resident camps.There is nothing that prohibits field trips.",larimer,Colorado
5524,"However, all physical distancing requirements are required including keeping children 6 feet apart while transporting.Mats/cots should be placed 6 feet apart.",larimer,Colorado
5525,It is recommended that children be spaced head to toe.,larimer,Colorado
5526,"Mats, cots and sheets should be stored and washed as you normally would.Staff should wear gloves as they normally would for activities such as diaper changing, handling body fluids, and handling ready to eat food.",larimer,Colorado
5527,"Gloves may also need to be worn when conducting screenings.Note: If you have an emergency , please call 911 .",larimer,Colorado
5528,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities I'm a Local Birth & Death Certificates Courts & Legal Info Hazardous Waste Info Licenses & Permits Property & Taxes Public Assistance & Benefits Public Records & Info Recycling & Landfill Roads & Transportation Senior Citizens Resources Voting & Elections Birth & Death CertificatesCourts & Legal InfoHazardous Waste InfoLicenses & PermitsProperty & TaxesPublic Assistance & BenefitsPublic Records & InfoRecycling & LandfillRoads & TransportationSenior Citizens ResourcesVoting & Elections Our County Elected Officials & County Leadership Departments & Offices About Larimer County Boards and Commissions Codes, Policies, Ordinances & Resolutions Emergency Management GIS, Maps & Webcams Jobs with Larimer County Services A-Z Strategic Plan Transparency Elected Officials & County LeadershipDepartments & OfficesAbout Larimer CountyBoards and CommissionsCodes, Policies, Ordinances & ResolutionsEmergency ManagementGIS, Maps & WebcamsJobs with Larimer CountyServices A-ZStrategic PlanTransparency Things to Do 4-H Programs Connect with Larimer County Educational Programs Events Calendar Fair & Rodeo Parks, Trails & Open Spaces Read County Spotlights (News) The Ranch Events Complex Volunteer with Larimer County Subscribe to Email Alerts 4-H ProgramsConnect with Larimer CountyEducational ProgramsEvents CalendarFair & RodeoParks, Trails & Open SpacesRead County Spotlights (News)The Ranch Events ComplexVolunteer with Larimer CountySubscribe to Email Alerts Doing Business Bids & Proposals Building Permits Economic & Workforce Development Enterprise Zones Establishing a Business Notary Services Sales & Use Tax Vendor W-9 Bids & ProposalsBuilding PermitsEconomic & Workforce DevelopmentEnterprise ZonesEstablishing a BusinessNotary ServicesSales & Use TaxVendor W-9 Account Log In / Sign Up Log In / Sign UpSearch I Want To Clinical ServicesChronic Disease PreventionCommunicable DiseaseSafety & SanitationClean Air, Water & SoilGeneral InfoMaternal & Child HealthEmergency PreparednessThe facility must notify and cooperate with the health department on next steps.To report a COVID-19 illness or exposure concern to us about a student or staff member, please complete this form .Prioritize care for children of essential workers/parents returning to work/job seekers Keep groups of children together with the same staff when possibleConduct daily temperature checks and monitor symptoms in employees and students and any person entering the building.",larimer,Colorado
5529,Refer symptomatic employees to get COVID-19 testing .Require handwashing upon arrival and enable handwashing throughout the dayLimit the number of child-staff and child-child interaction in common spaces as much as possible (e.g.,larimer,Colorado
5530,"playground equipment, hallways, etc.",larimer,Colorado
5531,")Encourage 6-foot distancing and, where possible, implement distancing systems while learningStagger meal times (if normally done in a large group) and encourage individual meals (no family-style dining)Disinfect all high-touch areas at the start and end of the day and, when possible, throughout the day ( Additional Guidance )Limit the toys in use to those that are easily cleanable, non-porous, with smooth surfaces and eliminate soft, fabric toys, dress-up clothing, sensory tables and water play Establish a clear plan/protocol to isolate staff and children who have symptoms Determine plan for substitute staff members to cover for ill or quarantined staffRequire use of face coverings or masks (preferred medical-grade if available, otherwise cloth) ( Additional Guidance )Provide guidance and encouragement on maintaining 6-foot distancingProvide guidance and encouragement on frequent handwashingProvide training to all staff specific to all issues in the public health orderRequire staff to stay home when showing any symptoms or signs of sicknessProvide all staff with support and referrals for their mental health needsConsider implementing curbside pick-up and drop-offImplement alternative child check-in and check-out procedures that minimize parent touching of shared items (pens, paper, etc.",larimer,Colorado
5532,")Require parents to keep children home when showing any symptoms or signs of sicknessEncourage parents to take their children’s temperature prior to bringing them to child careProvide face coverings or masks for children age 3+ per current CDPHE guidance, no face coverings or masks for children 0-3Remove face coverings or masks from children during naps and place nap mats 6 feet apartProvide frequent communication with all families of enrolled children specific to all issues in the public health orderStaff are required to wear a mask/face covering unless it impacts their health.",larimer,Colorado
5533,Masks/face coverings are recommended for children ages 3 and older with close supervision of those children ages 3-5.,larimer,Colorado
5534,"Masks are not to be worn during naptime.Masks should cover the nose and mouth and fit snugly but comfortably on the side of the face.Homemade/cloth with multiple layers is encouraged.Need to be washed daily.Be clean and in good repair.Wash hands before and after handling masks.Resources for masks: General information Childcare specific information CDHS-talking with kids about wearing masks General informationChildcare specific informationCDHS-talking with kids about wearing masksNo, but it is important to assure that children and staff wash their hands when they return to the building.Additional notes on playgrounds: Public playgrounds that are closed should not be used.",larimer,Colorado
5535,"If they are open, all orders need to be followed.",larimer,Colorado
5536,Outdoor sensory tables and sandboxes should not be used.,larimer,Colorado
5537,Sprinkler play is allowed but no other water activities should be occurring (ex.,larimer,Colorado
5538,"wading pools, swimming, water tables, etc.)",larimer,Colorado
5539,Public playgrounds that are closed should not be used.,larimer,Colorado
5540,"If they are open, all orders need to be followed.Outdoor sensory tables and sandboxes should not be used.Sprinkler play is allowed but no other water activities should be occurring (ex.",larimer,Colorado
5541,"wading pools, swimming, water tables, etc.",larimer,Colorado
5542,")ApplyCheck StatusFindScheduleApply for:Check Status of:Find Services / Programs:Make an Appointment for: Register to Vote / Update Registration Boards and Commissions Building Permits Cash Assistance Programs Concealed Handgun Permit Food Assistance (SNAP) Jobs with Larimer County Larimer County 101 Liquor License Health First Colorado (Medicaid) Special Events A Burn Permit Register to Vote / Update RegistrationBoards and CommissionsBuilding PermitsCash Assistance ProgramsConcealed Handgun PermitFood Assistance (SNAP)Jobs with Larimer CountyLarimer County 101Liquor LicenseHealth First Colorado (Medicaid)Special EventsA Burn Permit Building Permits Engineering Projects Landfill Road Closures Special Event Permit Subpoenas Building PermitsEngineering ProjectsLandfillRoad ClosuresSpecial Event PermitSubpoenas A Department Change of Address Form Educational Programs Foreclosures Funding for my Project/Organization (GOAL) Jail Inmates Jobs with Larimer County Larimer County Facilities Maps & GIS Data Parks, Trails & Open Spaces Property Information Public Records/Recorded Documents Restaurant Inspections Upcoming Special Events Workshops for Job Seekers & Businesses A DepartmentChange of Address FormEducational ProgramsForeclosuresFunding for my Project/Organization (GOAL)Jail InmatesJobs with Larimer CountyLarimer County FacilitiesMaps & GIS DataParks, Trails & Open SpacesProperty InformationPublic Records/Recorded DocumentsRestaurant InspectionsUpcoming Special EventsWorkshops for Job Seekers & Businesses Vehicle Licensing Services Building Inspection Economic and Workforce Development Public Benefits Veterans Service Office Vehicle Licensing ServicesBuilding InspectionEconomic and Workforce DevelopmentPublic BenefitsVeterans Service OfficeBudweiser Events CenterCamping ReservationsLand Information Locator (GIS)Land Information PortalLarimer County ExtensionLarimer County Fair & RodeoLarimer County Records SearchThe RanchBerthoudEstes ParkFort CollinsJohnstownLovelandTimnathWellingtonWindsor Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/face-coverings-and-masks Cameron Peak Fire info | COVID-19 updatesCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.On 7/16/2020 Governor Jared Polis issued a statewide mask order , directing Coloradans to wear a face covering while indoors.",larimer,Colorado
5543,Read more here.People who have the virus but do not have symptoms can spread the virus without knowing it.,larimer,Colorado
5544,This can happen in two situations:The purpose of a cloth face covering is to protect others around you in case you have the virus but don't know it.,larimer,Colorado
5545,"Cloth face coverings should:Face coverings help to reduce air droplets that are breathed out onto others when we talk, sneeze or cough which may spread COVID-19 when someone doesn't know they have the virus.When out of your home in a setting where physical distancing is challenging, we strongly recommend wearing a face covering.",larimer,Colorado
5546,"Local businesses are required to make sure that everyone in their facility is wearing a face covering, including customers, unless they have implemented additional physical distancing measures.",larimer,Colorado
5547,"May 3, 2020- Larimer County Face Coverings in Businesses Order May 30, 2020- Larimer County Amended Face Coverings OrderAlternative to Face Covering ChecklistOn 6/4/2020, Governor Polis issued Executive Order D 2020 092 that allows businesses to deny service to customers who do not wear a mask in their facility.There is no need to wear a face-covering at your home or when you are doing something by yourself a minimum of 6 feet or more away from other people, such as walking your dog.",larimer,Colorado
5548,This order does not apply to children under age two (2) or to those people for whom a face covering would cause harm due to an existing health condition.,larimer,Colorado
5549,It also does not apply to those working in a location where they will not be within 6 feet of any other individuals or persons working in a professional office who do not have any face-to-face interactions with the public.It is not known if face shields provide any benefit as source control to protect others from the spray of respiratory particles.,larimer,Colorado
5550,CDC does not recommend the use of face shields for normal everyday activities or as a substitute for cloth face coverings.,larimer,Colorado
5551,Critical/essential workers cannot substitute a cloth face covering with a face shield but may wear a face shield with a face covering for additional protection.Some people may choose to use a face shield when sustained close contact with other people is expected.,larimer,Colorado
5552,"If face shields are used without a mask, they should wrap around the sides of the wearer’s face and extend to below the chin.",larimer,Colorado
5553,Disposable face shields should only be worn for a single use.,larimer,Colorado
5554,Reusable face shields should be cleaned and disinfected after each use.,larimer,Colorado
5555,Plastic face shields for newborns and infants are NOT recommended.Cloth face coverings are not surgical masks or respirators.,larimer,Colorado
5556,"Currently, those are critical supplies that should continue to be reserved for healthcare workers and other medical first responders, as recommended by current CDC guidance.",larimer,Colorado
5557,Cloth face coverings also are not appropriate substitutes for them in workplaces where masks or respirators are recommended or required and available.Absolutely.,larimer,Colorado
5558,"The distance and the mask together help provide extra protection when out in the community.If a business has a sign posted that states they require customers to wear masks, you must wear a mask unless you can not do so safely due to a medical condition.If a business has a sign that states they have implemented alternative safety measures and are not requiring customers to wear masks, you do not have to wear a mask, but we encourage you to do so.",larimer,Colorado
5559,CDC recommends that everyone over age 2 wear a mask.,larimer,Colorado
5560,"We're asking that everyone do their best, but we recognize that many children won't tolerate having a mask on.",larimer,Colorado
5561,Cloth face coverings or masks should be worn whenever you are visiting a local business or in close proximity to others outside of your household.,larimer,Colorado
5562,See the Amended Face Covering Order for Larimer County here.There is no documentation required and you do not need to explain that you have a medical condition.,larimer,Colorado
5563,"The Health Department requires that businesses post signage and remind customers that they require masks, but businesses do not need to be confrontational.",larimer,Colorado
5564,Businesses who do not want to enforce that customers wear face-coverings must implement alternative safety measures.,larimer,Colorado
5565,"If wearing a mask poses a risk to your health, stay at home as much as possible.Cloth masks are available through a variety of venues.",larimer,Colorado
5566,"Many are simple and easy to make with supplies you might have at home, such as an old T-shirt.",larimer,Colorado
5567,Friends and loved ones may be able to make some for you or they can be purchased online through online vendors and crafters.Cloth face coverings are recommended by the Centers for Disease Control and Prevention (CDC) to slow the spread of the virus and help people who may have the virus and don't know it from spreading it to others unknowingly.,larimer,Colorado
5568,Cloth face coverings help keep respiratory droplets that are exhaled from getting onto others.,larimer,Colorado
5569,"The masks protect the people around you from you, not you from them.Medical grade masks, surgical masks, and N95 respirators are in short supply and should be reserved for healthcare workers or other medical first responders, as recommended by CDC guidance.We know how frustrating that is.",larimer,Colorado
5570,Thank you for doing your part by wearing a face covering when you’re out.,larimer,Colorado
5571,The state order requires that essential workers wear face coverings or masks.,larimer,Colorado
5572,Local orders require that face coverings be worn by employees and customers in a business.,larimer,Colorado
5573,Larimer County's Face-Covering order states that someone who can not wear a face-covering due to breathing difficulties or medical issues does not need to wear one.,larimer,Colorado
5574,Other customers and individuals should not become confrontational with other people for not wearing a mask.,larimer,Colorado
5575,"Do not call 911, the police, or the Sheriff’s Office to report someone not wearing a mask.",larimer,Colorado
5576,It is not known if face shields provide any benefit to protect others from the spray of respiratory particles from the person wearing the shield.,larimer,Colorado
5577,CDC does not recommend use of face shields for normal everyday activities or as a substitute for cloth face coverings.,larimer,Colorado
5578,Critical/essential workers cannot substitute a cloth face covering with a face shield but may wear a face shield with a face covering for additional protection.Help fight COVID-19 by making fabric face coverings for our local essential workers.,larimer,Colorado
5579,"Homemade masks should be:Drop off homemade face coverings Monday-Friday between 8am and 4:30pm at:Note: If you have an emergency , please call 911 .",larimer,Colorado
5580,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities I'm a Local Birth & Death Certificates Courts & Legal Info Hazardous Waste Info Licenses & Permits Property & Taxes Public Assistance & Benefits Public Records & Info Recycling & Landfill Roads & Transportation Senior Citizens Resources Voting & Elections Birth & Death CertificatesCourts & Legal InfoHazardous Waste InfoLicenses & PermitsProperty & TaxesPublic Assistance & BenefitsPublic Records & InfoRecycling & LandfillRoads & TransportationSenior Citizens ResourcesVoting & Elections Our County Elected Officials & County Leadership Departments & Offices About Larimer County Boards and Commissions Codes, Policies, Ordinances & Resolutions Emergency Management GIS, Maps & Webcams Jobs with Larimer County Services A-Z Strategic Plan Transparency Elected Officials & County LeadershipDepartments & OfficesAbout Larimer CountyBoards and CommissionsCodes, Policies, Ordinances & ResolutionsEmergency ManagementGIS, Maps & WebcamsJobs with Larimer CountyServices A-ZStrategic PlanTransparency Things to Do 4-H Programs Connect with Larimer County Educational Programs Events Calendar Fair & Rodeo Parks, Trails & Open Spaces Read County Spotlights (News) The Ranch Events Complex Volunteer with Larimer County Subscribe to Email Alerts 4-H ProgramsConnect with Larimer CountyEducational ProgramsEvents CalendarFair & RodeoParks, Trails & Open SpacesRead County Spotlights (News)The Ranch Events ComplexVolunteer with Larimer CountySubscribe to Email Alerts Doing Business Bids & Proposals Building Permits Economic & Workforce Development Enterprise Zones Establishing a Business Notary Services Sales & Use Tax Vendor W-9 Bids & ProposalsBuilding PermitsEconomic & Workforce DevelopmentEnterprise ZonesEstablishing a BusinessNotary ServicesSales & Use TaxVendor W-9 Account Log In / Sign Up Log In / Sign UpSearch I Want To Clinical ServicesChronic Disease PreventionCommunicable DiseaseSafety & SanitationClean Air, Water & SoilGeneral InfoMaternal & Child HealthEmergency PreparednessAsymptomatic spread : transmission of the virus by people who have it and never develop symptomsPre-symptomatic spread : transmission of the virus by people who have it and do not feel sick but will eventually start to have symptomsFit snugly but comfortably against the side of the faceInclude multiple layers of fabric, allow for breathing without restrictionBe able to be laundered and machine dried without damage or change to shapeMade out of homemade materialsMade to be washableMade with two layers of close-weave fabricMade with a flexible nose piece (pipe cleaners work well for this)Made comfortable and with secure tiesLarimer County Department of Health and Environment in Fort Collins-1525 Blue Spruce Dr.Larimer County Sheriff's Department in Fort Collins-2501 Midpoint Dr.The Rialto Theater Center in Loveland-222 4th St.Loveland City Hall (South side of the building)-500 E. 3rd St.Estes Park Town Hall-170 MacGregor AveApplyCheck StatusFindScheduleApply for:Check Status of:Find Services / Programs:Make an Appointment for: Register to Vote / Update Registration Boards and Commissions Building Permits Cash Assistance Programs Concealed Handgun Permit Food Assistance (SNAP) Jobs with Larimer County Larimer County 101 Liquor License Health First Colorado (Medicaid) Special Events A Burn Permit Register to Vote / Update RegistrationBoards and CommissionsBuilding PermitsCash Assistance ProgramsConcealed Handgun PermitFood Assistance (SNAP)Jobs with Larimer CountyLarimer County 101Liquor LicenseHealth First Colorado (Medicaid)Special EventsA Burn Permit Building Permits Engineering Projects Landfill Road Closures Special Event Permit Subpoenas Building PermitsEngineering ProjectsLandfillRoad ClosuresSpecial Event PermitSubpoenas A Department Change of Address Form Educational Programs Foreclosures Funding for my Project/Organization (GOAL) Jail Inmates Jobs with Larimer County Larimer County Facilities Maps & GIS Data Parks, Trails & Open Spaces Property Information Public Records/Recorded Documents Restaurant Inspections Upcoming Special Events Workshops for Job Seekers & Businesses A DepartmentChange of Address FormEducational ProgramsForeclosuresFunding for my Project/Organization (GOAL)Jail InmatesJobs with Larimer CountyLarimer County FacilitiesMaps & GIS DataParks, Trails & Open SpacesProperty InformationPublic Records/Recorded DocumentsRestaurant InspectionsUpcoming Special EventsWorkshops for Job Seekers & Businesses Vehicle Licensing Services Building Inspection Economic and Workforce Development Public Benefits Veterans Service Office Vehicle Licensing ServicesBuilding InspectionEconomic and Workforce DevelopmentPublic BenefitsVeterans Service OfficeBudweiser Events CenterCamping ReservationsLand Information Locator (GIS)Land Information PortalLarimer County ExtensionLarimer County Fair & RodeoLarimer County Records SearchThe RanchBerthoudEstes ParkFort CollinsJohnstownLovelandTimnathWellingtonWindsor Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/protecting-our-community-0 Cameron Peak Fire info | COVID-19 updatesCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Certain individuals are at higher risk for adverse health complications if they contract this virus.Now that COVID-19 is present in our community, we recommend that those who are at higher risk of severe illness with COVID-19 minimize their contact with people in the community outside of their immediate household.",larimer,Colorado
5581,"For more information and recommendations for those who are at higher risk, visit the CDC website .Protecting Yourself and Your Loved Ones From COVID-19...through everyday actions...through physical distancing...by being preparedActivities are safer if you can maintain at least 6 feet of space between you and others, because COVID-19 spreads easier between people who are within 6 feet of each other.",larimer,Colorado
5582,Indoor spaces with less ventilation where it might be harder to keep people apart are more risky than outdoor spaces.,larimer,Colorado
5583,Interacting without wearing cloth face coverings also increases your risk.,larimer,Colorado
5584,"When deciding to participate in various activities, consider the level of risk that activity may carry for being exposed to COVID-19 or exposing others.The risk of COVID-19 spreading at events and gatherings increases as follows:Before participating in an activity consider:Not everyone has a safe home to shelter in during this outbreak.",larimer,Colorado
5585,Domestic violence and child abuse may increase as individuals experience increased stress while survivors and their abusers are sheltered together for long periods of time.,larimer,Colorado
5586,"With more individuals out of work or working remotely and with children not able to attend school, these forms of violence have fewer opportunities to be noticed and addressed.",larimer,Colorado
5587,It is particularly important during this time to check in on friends and neighbors.,larimer,Colorado
5588,"Many services are still open and available to help those who are affected by interpersonal violence.ResourcesNote: If you have an emergency , please call 911 .",larimer,Colorado
5589,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities I'm a Local Birth & Death Certificates Courts & Legal Info Hazardous Waste Info Licenses & Permits Property & Taxes Public Assistance & Benefits Public Records & Info Recycling & Landfill Roads & Transportation Senior Citizens Resources Voting & Elections Birth & Death CertificatesCourts & Legal InfoHazardous Waste InfoLicenses & PermitsProperty & TaxesPublic Assistance & BenefitsPublic Records & InfoRecycling & LandfillRoads & TransportationSenior Citizens ResourcesVoting & Elections Our County Elected Officials & County Leadership Departments & Offices About Larimer County Boards and Commissions Codes, Policies, Ordinances & Resolutions Emergency Management GIS, Maps & Webcams Jobs with Larimer County Services A-Z Strategic Plan Transparency Elected Officials & County LeadershipDepartments & OfficesAbout Larimer CountyBoards and CommissionsCodes, Policies, Ordinances & ResolutionsEmergency ManagementGIS, Maps & WebcamsJobs with Larimer CountyServices A-ZStrategic PlanTransparency Things to Do 4-H Programs Connect with Larimer County Educational Programs Events Calendar Fair & Rodeo Parks, Trails & Open Spaces Read County Spotlights (News) The Ranch Events Complex Volunteer with Larimer County Subscribe to Email Alerts 4-H ProgramsConnect with Larimer CountyEducational ProgramsEvents CalendarFair & RodeoParks, Trails & Open SpacesRead County Spotlights (News)The Ranch Events ComplexVolunteer with Larimer CountySubscribe to Email Alerts Doing Business Bids & Proposals Building Permits Economic & Workforce Development Enterprise Zones Establishing a Business Notary Services Sales & Use Tax Vendor W-9 Bids & ProposalsBuilding PermitsEconomic & Workforce DevelopmentEnterprise ZonesEstablishing a BusinessNotary ServicesSales & Use TaxVendor W-9 Account Log In / Sign Up Log In / Sign UpSearch I Want To Clinical ServicesChronic Disease PreventionCommunicable DiseaseSafety & SanitationClean Air, Water & SoilGeneral InfoMaternal & Child HealthEmergency PreparednessThose who are over age 65Those who have chronic kidney diseaseThose who have COPD (chronic obstructive pulmonary disease)Those who are immunocompromised (weakened immune system) from a solid organ transplantThose who have obesity (body mass [BMI] of 30 or higher)Those with serious heart conditions , such as heart failure, coronary artery disease, or cardiomyopathiesThose who have Sickle cell diseaseThose with Type 2 diabetes mellitusThose with moderate to severe asthmaThose with cerebrovascular disease (affects blood vessels and blood supply to the brain)Those with cystic fibrosisThose with hypertension or high blood pressureThose with an immunocompromised (weakened immune system) state from blood or bone marrow transplant, Immune deficiencies, HIV, use of corticosteroids, or use of other immune weakening medicinesThose with neurologic conditions , such as dementiaThose with liver diseaseThose who are pregnantThose who have pulmonary fibrosis (having damaged or scarred lung tissues)Those who smokeThose who have thalassemia (a type of blood disorder)Those who have Type 1 diabetes mellitusStay home except when absolutely necessary People who are at high risk of severe illness from COVID-19 cannot be compelled to work for any business or function, including a critical business or critical government function, during this pandemic emergency.",larimer,Colorado
5590,"People who are at high risk of severe illness from COVID-19 cannot be compelled to work for any business or function, including a critical business or critical government function, during this pandemic emergency.Use special industry hours for susceptible populations (such as special hours for grocery shopping)Use extreme precautions at facilities that serve aging adults, including assisted livingAvoid close contact with others outside of your householdMaintain at least 6 feet of distance between yourself and others outside of those you live or work closely withFrequently and thoroughly wash your hands with soap and water for at least 20 seconds.",larimer,Colorado
5591,"If soap and water are not available, use hand sanitizer with at least 60% alcoholCover coughs and sneezes with a tissue, then throw the tissue in the trash, or use your inner elbow or sleeveAvoid touching your eyes, nose, and mouth with unwashed handsWear a cloth or homemade face covering when out.",larimer,Colorado
5592,"FAQs from Governor Polis about face coverings .Clean surfaces in your home, and personal items such as cell phones, using regular household productsStay home, especially if you are sick.Don’t shake hands.",larimer,Colorado
5593,"Instead, greet people by waving, or just saying hello.Increase the physical distance between people to six feet to help reduce spread.",larimer,Colorado
5594,"Consider keeping more distance between yourself and others when exercising or when around others who are exercising (biking, running, walking).Encourage your friends, family, and neighbors to maintain physical distancing.Carefully consider your travel plans and how to keep your risk of getting COVID-19 as low as possible while traveling.",larimer,Colorado
5595,Visit the CDC COVID-19 travel website for more information and recommendations.,larimer,Colorado
