sentence_num,diff_line,county,state
2806,"Contact Washtenaw County Health Department at 734-544-6700 for advice regarding sending the bat for testing.Sign InOur ServicesData & PublicationsPartners & CoalitionsHealth TopicsAbout UsCOVID-19HomeYour GovernmentDepartments A-HHealth DepartmentHealth TopicsRabiesMap of Positive Rabies Cases in Washtenaw County 2011-2018 Map of Positive Rabies Cases in the Ann Arbor Area 2011-2018 Leather Work Gloves (put them on)Piece of CardboardSmall Box or Coffee CanTape Rabies Fact Sheet (PDF) Centers for Disease Control and Prevention (CDC) - Rabies Michigan Department of Health and Human Services - Rabies A - Z Index 1,4 Dioxane Bed Bugs COVID-19 Extreme Weather Communicable Disease Fact Sheets Fight the Bite Flooded Homes Flu Hepatitis A Healthy Food Immunizations Infant Mortality Lead Lice (PDF) Lyme & Ticks Marijuana Mold Naloxone Norovirus Obesity Oil & Gas Exploration Opioids Pertussis (Whooping Cough) PFAS Rabies Radon Rats Sexual Health Suicide Prevention Tobacco Prevention Tuberculosis (TB) West Nile Virus Zika Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/2436/Report-a-Concern Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2807,"To report a complaint about a grocery store, convenience store, or gas station, please complete this online form for the Michigan Department of Agriculture and Rural Development (MDARD), which is the agency that licenses and inspects these facilities.For local information, email L-wchdcontact@washtenaw.org or call 734-544-6700 and leave a message.",washtenaw,Michigan
2808,"Voicemail messages are checked several times each weekday, and calls will be returned within 24 hours or sooner.University of Michigan area: To report a gathering that does not comply with local or state orders on or near the University of Michigan campus, please contact a special U of M hotline at 734-647-3000.Other areas of Washtenaw County: To report a large gathering that does not comply with local or state orders, you may call Metro Dispatch at 734-994-2911 and you will be connected to your local police agency.",washtenaw,Michigan
2809,Please consider calling if there appears to be a serious threat to health or safety.The Environmental Health Division responds to housing complaints and other issues involving unsanitary conditions.,washtenaw,Michigan
2810,"Currently, there are over 70 reportable diseases in Michigan.Report a communicable diseaseSign InOur ServicesData & PublicationsPartners & CoalitionsHealth TopicsAbout UsCOVID-19HomeYour GovernmentDepartments A-HHealth DepartmentAbout UsReport a Concern Board of Health Contact Us Find Us Freedom of Information Act (FOIA) Health Equity News Releases Jobs & Internships Laws, Regulations & Fees Medical Examiner Mission & Impact Report a Concern Tell Us How We're Doing Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1783/Community-Health Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2811,"Health Improvement Plan (HIP) Data & Reports Childhood Obesity Infant Mortality & Low Birth Weight Opioid Data Suicide Data Vaccine Coverage Levels Dental Visit Rates Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1811/Lead Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2812,"Washtenaw County Environmental Health: 734-222-3800Lead in drinking water in Washtenaw CountyProtect Your Family from Lead in Your Home - Environmental Protection Agency (EPA) document required to be given to renters and buyers in pre-1978 housingRenovate Right - EPA Rule requiring lead-safe work practices when performing renovation, repair and painting projectsMichigan Department of Community Health - Information on lead poisoning, approved testing laboratories, and certified lead abatement professionals in MichiganEnvironmental Protection Agency - General information on lead poisoning prevention, as well as requirements for lead paint disclosure for landlords, realtors, and home sellers.Centers for Disease Control and Prevention A - Z Index 1,4 Dioxane Bed Bugs COVID-19 Extreme Weather Communicable Disease Fact Sheets Fight the Bite Flooded Homes Flu Hepatitis A Healthy Food Immunizations Infant Mortality Lead Lice (PDF) Lyme & Ticks Marijuana Mold Naloxone Norovirus Obesity Oil & Gas Exploration Opioids Pertussis (Whooping Cough) PFAS Rabies Radon Rats Sexual Health Suicide Prevention Tobacco Prevention Tuberculosis (TB) West Nile Virus Zika Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1841/Pertussis-Whooping-Cough Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2813,"View archived summaries of cases .Sign InOur ServicesData & PublicationsPartners & CoalitionsHealth TopicsAbout UsCOVID-19HomeYour GovernmentDepartments A-HHealth DepartmentHealth TopicsPertussis (Whooping Cough) Pertussis Fact Sheet (PDF) Centers for Disease Control and Prevention (CDC) - Pertussis Information FAQs About Pertussis and Vaccination Michigan Department of Health and Human Services (MDHHS) - Whooping Cough (Pertussis) in Michigan A - Z Index 1,4 Dioxane Bed Bugs COVID-19 Extreme Weather Communicable Disease Fact Sheets Fight the Bite Flooded Homes Flu Hepatitis A Healthy Food Immunizations Infant Mortality Lead Lice (PDF) Lyme & Ticks Marijuana Mold Naloxone Norovirus Obesity Oil & Gas Exploration Opioids Pertussis (Whooping Cough) PFAS Rabies Radon Rats Sexual Health Suicide Prevention Tobacco Prevention Tuberculosis (TB) West Nile Virus Zika Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1902/Contact-Us Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2814,"Call 734-222-3800 for information.Sign InOur ServicesData & PublicationsPartners & CoalitionsHealth TopicsAbout UsCOVID-19HomeYour GovernmentDepartments A-HHealth DepartmentAbout UsContact Us Board of Health Contact Us Find Us Freedom of Information Act (FOIA) Health Equity News Releases Jobs & Internships Laws, Regulations & Fees Medical Examiner Mission & Impact Report a Concern Tell Us How We're Doing Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/3104/Testing-What-to-do-if-Youre-Sick Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2815,"COVID-19 Cases Contact Information Contact Tracing Guidance for Businesses Food & Essential Resources Mental Health Multilingual Materials Prevention & Risk Reduction Provider Information Safer at Home Order Info Testing What to do if You're Sick Volunteer & Donate Report a COVID-19 Case or Concern Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://gcc01.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.riteaid.com%2F&data=02%7C01%7Csteinbergk%40washtenaw.org%7C23e571322e7c4deb7ad808d813db722f%7C940f79927c85414e8cb10632dd3a5282%7C0%7C0%7C637281180530041566&sdata=1BojaPLh77U2O9%2FbezkUrlbqceNITwp116esYKV0%2F28%3D&reserved=0 Flu Shots are now available FIND A STORE > You are leaving the main Rite Aid website to visit our photo site.wellness+ Rewards is not valid on photo purchases.Sign up for a Rite Aid account to manage prescriptions, clip coupons, receive personalized offers and exclusive online deals.Saving is good for your health.",washtenaw,Michigan
2816,Available at select Rite Aid locations No-cost COVID-19 testing for anyone 18+ Learn More Right Chevron Rx RefillStay home and *Call your Rite Aid pharmacist for details.,washtenaw,Michigan
2817,Controlled substances and/or refrigerated medications are not available for delivery.,washtenaw,Michigan
2818,Usually ships within 1 business day.,washtenaw,Michigan
2819,*Free shipping on orders $34.99 or more.Orders arrive at your door in as little as 2 hours.,washtenaw,Michigan
2820,**Not available on prescriptions.,washtenaw,Michigan
2821,"INSTACART® and the Instacart carrot logo are trademarks of Maplebear Inc., d/b/a Instacart.",washtenaw,Michigan
2822,Instacart may not be available in all zip or post codes.,washtenaw,Michigan
2823,See Instacart Terms of Service for more details.,washtenaw,Michigan
2824,Look great & feel satisfied Earn $7 BonusCash when you spend $25 on these items*Earn $6 BonusCash when you buy3 of these items*Refill PrescriptionsShop by CategoryMobile App © 2020 Rite Aid Corp. All rights reserved.,washtenaw,Michigan
2825,"Go to Profile Go to Profile Go to Store Go to Store Find a Store Open Chat Open Chat chat Go to Cart Go to Cart Pharmacy Shop Coupons Weekly Ad Photo Refill from Label Refill from History Immunization Evaluation Pharmacy My Pharmacy Transfer Prescriptions Pharmacy Services Health Information Vaccine Central Drug Information Drug Safety & Disposal Smoking Cessation Insurance & Prescription Savings Medicare Part D Prescription Drug Coverage Rx Savings Program Tricare RediClinic Online Deals Shop Load2Card BonusCash Deals Shop Medicine & Health Personal Care Beauty Vitamins & Supplements Baby, Kids & Toys Grocery Diet & Fitness Household & Pet Travel School & Office Supplies Sexual Health Clearance Load2Card Coupons Printable Coupons Money Back Beauty Guarantee Coupons Photo Deals Coupon Acceptance Policy wellness65+ wellness+ Rewards CouponsPharmacyShopPhoto Map Marker 42931 Woodward Avenue , Bloomfield Hills Chevron symbol Map Marker 3251 South Boulevard , Auburn Hills Chevron symbol Call Us: 1-800-RITE-AID (1-800-748-3243) Hearing or Speech Disabled Dial 711 to reach us thru National Telecommunications Relay YouTube Facebook Twitter Instagram Pinterest Our Story Careers Rite Aid in the Community The Rite Aid Foundation Core Values & Mission Statement Commitment to Wellness Store List wellness65+ wellness+ Articles KidCents Contact Us Check Gift Card Balance Coupon Acceptance Policy Accepted Payment Methods Return Policy Shipping Policy Product Recalls Surveys Store Survey Pharmacy Survey Search for Video Remote Interpreting (VRI) Stores Medicine & Health Personal Care Beauty Vitamins & Supplements Baby, Kids & Toys Grocery Diet & Fitness Household & Pet Travel School & Office Supplies Sexual Health Clearance General FAQs wellness+ FAQs Weekly Ad FAQs Prescription Services FAQs Deals FAQs Shop FAQs Career FAQs Contact Corporate Investor Relations Governance News Room Corporate Social Responsibility Chemical Policy Pollinator Health Policy Corporate Locations Accredited Distribution Centers Real Estate Sell Your Pharmacy CA Transparency Act Supplier Portal 340B Contract Pharmacy Services Terms and Conditions Online Store Terms & Conditions wellness+ Terms & Conditions Privacy Policy California Privacy Rights Do Not Sell My Personal Information Patient Privacy Policy Online Shopping Disclaimer Accessibility Compliance Rite Aid Sweepstakes Notice of Non-Discrimination Section 504 Civil Rights Grievance Procedure Access Policy for Persons with Disabilities Language Assistance Chart See all Legal Information Privacy Accessibility Sitemap Scraping from https://www.washtenaw.org/3101/COVID-19-Get-Involved Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2826,"COVID-19 Get Involved COVID-19 | Mental Health and Wellness Resources COVID-19 | Operating Social Service Agencies COVID-19 | Flyers for Sharing Housing & Utility Information & Resources Making Ends Meet Food & Groceries Other Household Needs Accessing Healthcare 415 W Michigan Avenue 2nd Floor Ypsilanti, MI 48197 734-544-6748 Board of Commissioners Committees Departments Events & Meetings Freedom of Information Act (FOIA) Recreation & Facilities Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/3157/Making-Ends-Meet Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2827,"You can also file a new claim for unemployment benefits by visiting: www.michigan.gov/UIA In partnership with United Way of Washtenaw County, we have recently launched a new program to provide free financial assistance.Click here to learn about how to schedule a call with a trained financial navigator who can help you make important financial decisions and access additional resources.Sign InAbout UsOur WorkInitiatives and PartnershipsPublicationsResourcesHomeYour GovernmentDepartments A-HCommunity & Economic DevelopmentResourcesCOVID-19 Essential Services UpdatesMaking Ends Meet COVID-19 Get Involved COVID-19 | Mental Health and Wellness Resources COVID-19 | Operating Social Service Agencies COVID-19 | Flyers for Sharing Housing & Utility Information & Resources Making Ends Meet Food & Groceries Other Household Needs Accessing Healthcare 415 W Michigan Avenue 2nd Floor Ypsilanti, MI 48197 734-544-6748 Board of Commissioners Committees Departments Events & Meetings Freedom of Information Act (FOIA) Recreation & Facilities Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/2617/Tuberculosis-TB-Information Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2828,"Tuberculosis Fact Sheet (PDF) Materials for LTBI Patients and Providers (English & Translated) CDC Division of TB Elimination Michigan Department of Health and Human Services Tuberculosis Information Rutgers Global Tuberculosis Institute World Health Organization TB Information Tuberculosis (TB) Clinic & Screening Tuberculosis (TB) Information Translated Materials for LTBI Patients & Providers Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1885/Flu-Activity Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2829,"It is critical for everyone 6 months and older to be vaccinated against flu.Local Flu Curve 2018-2019 (PDF) Washtenaw Flu hospitalization summary 2018-2019 (PDF) Washtenaw Flu Vaccine Coverage 2018-2019 (PDF) Washtenaw Flu-related Hospitalizations 2018-2019 (PDF) Local Flu Curve for 2017-2018 (PDF) Washtenaw Flu Hospitalization Summary 2017-2018 (PDF) Washtenaw Flu Vaccine Coverage 2017-2018 (PDF) Washtenaw Flu-related Hospitalizations 2017-2018 (PDF) Local Flu Curve for 2016-2017 (PDF) Washtenaw Flu Hospitalization Summary 2016-2017 (PDF) Washtenaw Flu Vaccine Coverage 2016-2017 (PDF) Washtenaw Flu-Related Hospitalizations 2016-2017 (PDF) Flu Shots Flu Fact Sheet (PDF) Flu activity reports from previous years Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1135/Immunizations Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2830,"Each sheet informs the vaccine recipient (or the recipient’s parents or guardians) about the benefits and risks of a given vaccineThe Vaccine Education Center at the Children’s Hospital of Philadelphia provides complete, up-to-date and reliable information for parents and health professionalsThe Immunization Action Coalition creates and distributes reliable immunization information for parents and health professionalsMichigan Department of Health and Human Services Immunization Program provides vaccine information for the public and for health professionals Health Department Physical Address View Map Human Services Building 555 Towner Street Ypsilanti , MI 48198 $(document).ready(function () { var mode = 2; loadGoogleMapsScript(mode, 'loadMaps'); }); Human Services Building 555 Towner Street Ypsilanti MI 48198 Directions Phone: 734-544-6700 Available Vaccines & Fees Diseases Prevented by Vaccines Flu Shots Immunization Information Sheets Immunization Waiver Information School Health Travel Immunization Immunization Records Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/2461/Health-Equity Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2831,"ActionHealth Equity and Community Voice Report (PDF)Health Improvement Plan (HIP)Reducing Youth Arrests Keeps Kids Healthy and Successful: A Health Analysis of Youth Arrests in Michigan (PDF) Board of Health Contact Us Find Us Freedom of Information Act (FOIA) Health Equity News Releases Jobs & Internships Laws, Regulations & Fees Medical Examiner Mission & Impact Report a Concern Tell Us How We're Doing Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1786/Childhood-Obesity Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2832,"Opportunity to improve: Between 2013 and 2017, overweight and obesity rates in Hispanic or Latino children in Washtenaw County increased from 31% to 33%.Opportunity to improve: Between 2013 and 2017, overweight and obesity rates in Hispanic or Latino children in Washtenaw County increased from 31% to 33%.Washtenaw County 2016Ann Arbor 2017Chelsea 2017Dexter 2017Manchester 2017Milan and Augusta Township 2017Saline 2017Whitmore Lake 2017Ypsilanti 2017Geographic area - ( previous years ) Washtenaw County 2017 Ann Arbor 2017 Chelsea 2017 Dexter 2017 Manchester 2017 Saline 2017 Whitmore Lake 2017 Whittaker and Willis 2017 Ypsilanti 2017Washtenaw County 2017Ann Arbor 2017Chelsea 2017Dexter 2017Manchester 2017Saline 2017Whitmore Lake 2017Whittaker and Willis 2017Ypsilanti 2017Racial or Ethnic group - ( previous years ) Hispanic or Latino 2017 Asian 2017 Black or African American 2017 White 2017Hispanic or Latino 2017Asian 2017Black or African American 2017White 2017 Directory of Obesity Prevention Programs Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1789/14-Dioxane Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2833,"Since it was discovered, environmental and public health officials have been working with people who live and work in the area to make sure they are informed about the situation and are aware of testing options or results.The Coalition for Action on Remediation of Dioxane (CARD) is a partnership of local governments and citizens that look at strategies to address the groundwater contamination from the industrial solvent 1,4-dioxane, released by Gelman Sciences, Inc.Visit the CARD site for more information, and to get involved.Sign InOur ServicesData & PublicationsPartners & CoalitionsHealth TopicsAbout UsCOVID-19HomeYour GovernmentDepartments A-HHealth DepartmentHealth Topics1,4 DioxaneWashtenaw County Health Department's 1,4 Dioxane Fact Sheet (PDF)June 2019 presentation (PDF) to the Washtenaw County Board of Commissioners Jennifer Conn Environmental Engineer Email Jennifer Conn Phone: 734-222-3855 Environmental Health Email the Environmental Health Division Physical Address Western Service Center 705 N Zeeb Road Ann Arbor , MI 48103 Phone: 734-222-3800 Fax: 734-222-3930 A - Z Index 1,4 Dioxane Bed Bugs COVID-19 Extreme Weather Communicable Disease Fact Sheets Fight the Bite Flooded Homes Flu Hepatitis A Healthy Food Immunizations Infant Mortality Lead Lice (PDF) Lyme & Ticks Marijuana Mold Naloxone Norovirus Obesity Oil & Gas Exploration Opioids Pertussis (Whooping Cough) PFAS Rabies Radon Rats Sexual Health Suicide Prevention Tobacco Prevention Tuberculosis (TB) West Nile Virus Zika Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1859/Jobs-Internships Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2834,"See information about COVID-19 volunteer opportunities https://www.washtenaw.org/3116/Volunteer-Donate Sign InOur ServicesData & PublicationsPartners & CoalitionsHealth TopicsAbout UsCOVID-19HomeYour GovernmentDepartments A-HHealth DepartmentAbout UsJobs & InternshipsEmergency Preparedness: if you are interested internship opportunities, please contact Cindra JamesCheck back for information about additional opportunities.#WishYouKnew Youth Mental Health Communications Campaign (applications under review)Community Health Assessment Intern : (Applications closed for 2020)Local Food Access Intern: (Applications closed for 2020)Prescription for Health Assistant Coordinator: (Applications closed for 2020) Board of Health Contact Us Find Us Freedom of Information Act (FOIA) Health Equity News Releases Jobs & Internships Laws, Regulations & Fees Medical Examiner Mission & Impact Report a Concern Tell Us How We're Doing Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1837/Naloxone Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2835,"Opioid Reports Naloxone It is Possible Opioid Education Campaign Stories of Recovery & Materials Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/1963/News-Releases Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2836,"But it’s not the healthiest county: County Health Rankings show improved equity is needed.February 22, 2018 Washtenaw County Dental Clinic Celebrates Three YearsFebruary 2, 2018 Washtenaw County Health Department Adds Evening Hours for Hepatitis A VaccinationFebruary 1, 2018 Building Healthy Communities: 13 Washtenaw County organizations awarded grants to promote healthy eating and physical activityJanuary 23, 2018 Washtenaw County Health Department Welcomes New Deputy Health Officer Board of Health Contact Us Find Us Freedom of Information Act (FOIA) Health Equity News Releases Jobs & Internships Laws, Regulations & Fees Medical Examiner Mission & Impact Report a Concern Tell Us How We're Doing Health Department 555 Towner Street Ypsilanti, MI 48198 Phone: 734-544-6700 Email Environmental Health 705 N Zeeb Road Ann Arbor, MI 48103 Phone: 734-222-3800 Email Dental Clinic 111 N Huron Street Ypsilanti, MI 48197 Phone: 734-480-4250 Register: 877-313-6232 About the Health Department Applications, Forms & Fees Hours & Locations Jobs & Internships Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn Scraping from https://www.washtenaw.org/3156/Housing-Utility-Information-Resources Create an Account - Increase your productivity, customize your experience, and engage in information you care about.",washtenaw,Michigan
2837,"COVID-19 Get Involved COVID-19 | Mental Health and Wellness Resources COVID-19 | Operating Social Service Agencies COVID-19 | Flyers for Sharing Housing & Utility Information & Resources Making Ends Meet Food & Groceries Other Household Needs Accessing Healthcare 415 W Michigan Avenue 2nd Floor Ypsilanti, MI 48197 734-544-6748 Board of Commissioners Committees Departments Events & Meetings Freedom of Information Act (FOIA) Recreation & Facilities Home Site Map County Directory Accessibility Copyright Notices Privacy Policy HomeMy AccountPrinter FriendlyEmail PageContact UsRSSSite MapTranslate PageNotificationsDocumentsFacebookTwitterPinterestDeliciousBloggerLinkedIn",washtenaw,Michigan
