sentence_num,diff_line,county,state
1366,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities I'm a Local Birth & Death Certificates Courts & Legal Info Hazardous Waste Info Licenses & Permits Property & Taxes Public Assistance & Benefits Public Records & Info Recycling & Landfill Roads & Transportation Senior Citizens Resources Voting & Elections Birth & Death CertificatesCourts & Legal InfoHazardous Waste InfoLicenses & PermitsProperty & TaxesPublic Assistance & BenefitsPublic Records & InfoRecycling & LandfillRoads & TransportationSenior Citizens ResourcesVoting & Elections Our County Elected Officials & County Leadership Departments & Offices About Larimer County Boards and Commissions Codes, Policies, Ordinances & Resolutions Emergency Management GIS, Maps & Webcams Jobs with Larimer County Services A-Z Strategic Plan Transparency Elected Officials & County LeadershipDepartments & OfficesAbout Larimer CountyBoards and CommissionsCodes, Policies, Ordinances & ResolutionsEmergency ManagementGIS, Maps & WebcamsJobs with Larimer CountyServices A-ZStrategic PlanTransparency Things to Do 4-H Programs Connect with Larimer County Educational Programs Events Calendar Fair & Rodeo Parks, Trails & Open Spaces Read County Spotlights (News) The Ranch Events Complex Volunteer with Larimer County Subscribe to Email Alerts 4-H ProgramsConnect with Larimer CountyEducational ProgramsEvents CalendarFair & RodeoParks, Trails & Open SpacesRead County Spotlights (News)The Ranch Events ComplexVolunteer with Larimer CountySubscribe to Email Alerts Doing Business Bids & Proposals Building Permits Economic & Workforce Development Enterprise Zones Establishing a Business Notary Services Sales & Use Tax Vendor W-9 Bids & ProposalsBuilding PermitsEconomic & Workforce DevelopmentEnterprise ZonesEstablishing a BusinessNotary ServicesSales & Use TaxVendor W-9 Account Log In / Sign Up Log In / Sign UpSearch I Want To Clinical ServicesChronic Disease PreventionCommunicable DiseaseSafety & SanitationClean Air, Water & SoilGeneral InfoMaternal & Child HealthEmergency PreparednessAsymptomatic spread : transmission of the virus by people who have it and never develop symptomsPre-symptomatic spread : transmission of the virus by people who have it and do not feel sick but will eventually start to have symptomsFit snugly but comfortably against the side of the faceInclude multiple layers of fabric, allow for breathing without restrictionBe able to be laundered and machine dried without damage or change to shapeMade out of homemade materialsMade to be washableMade with two layers of close-weave fabricMade with a flexible nose piece (pipe cleaners work well for this)Made comfortable and with secure tiesLarimer County Department of Health and Environment in Fort Collins-1525 Blue Spruce Dr.Larimer County Sheriff's Department in Fort Collins-2501 Midpoint Dr.The Rialto Theater Center in Loveland-222 4th St.Loveland City Hall (South side of the building)-500 E. 3rd St.Estes Park Town Hall-170 MacGregor AveApplyCheck StatusFindScheduleApply for:Check Status of:Find Services / Programs:Make an Appointment for: Register to Vote / Update Registration Boards and Commissions Building Permits Cash Assistance Programs Concealed Handgun Permit Food Assistance (SNAP) Jobs with Larimer County Larimer County 101 Liquor License Health First Colorado (Medicaid) Special Events A Burn Permit Register to Vote / Update RegistrationBoards and CommissionsBuilding PermitsCash Assistance ProgramsConcealed Handgun PermitFood Assistance (SNAP)Jobs with Larimer CountyLarimer County 101Liquor LicenseHealth First Colorado (Medicaid)Special EventsA Burn Permit Building Permits Engineering Projects Landfill Road Closures Special Event Permit Subpoenas Building PermitsEngineering ProjectsLandfillRoad ClosuresSpecial Event PermitSubpoenas A Department Change of Address Form Educational Programs Foreclosures Funding for my Project/Organization (GOAL) Jail Inmates Jobs with Larimer County Larimer County Facilities Maps & GIS Data Parks, Trails & Open Spaces Property Information Public Records/Recorded Documents Restaurant Inspections Upcoming Special Events Workshops for Job Seekers & Businesses A DepartmentChange of Address FormEducational ProgramsForeclosuresFunding for my Project/Organization (GOAL)Jail InmatesJobs with Larimer CountyLarimer County FacilitiesMaps & GIS DataParks, Trails & Open SpacesProperty InformationPublic Records/Recorded DocumentsRestaurant InspectionsUpcoming Special EventsWorkshops for Job Seekers & Businesses Vehicle Licensing Services Building Inspection Economic and Workforce Development Public Benefits Veterans Service Office Vehicle Licensing ServicesBuilding InspectionEconomic and Workforce DevelopmentPublic BenefitsVeterans Service OfficeBudweiser Events CenterCamping ReservationsLand Information Locator (GIS)Land Information PortalLarimer County ExtensionLarimer County Fair & RodeoLarimer County Records SearchThe RanchBerthoudEstes ParkFort CollinsJohnstownLovelandTimnathWellingtonWindsor Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/protecting-our-community-0 Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Certain individuals are at higher risk for adverse health complications if they contract this virus.",larimer,Colorado
1367,"Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/covid-19-public-health-orders-and-press-releases Scraping from https://www.larimer.org/spotlights/2020/07/19/larimer-county-cases-rise-variance-could-be-revoked Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Public Health has been notified in writing by the Colorado Department of Public Health and Environment that the uptick in daily case counts in Larimer County has put the variance at risk.",larimer,Colorado
1368,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/29/estes-valley-accommodations-orders-expire-may-31 Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.As statewide Safer at Home restrictions are relaxed, the Larimer County Department of Health and Environment and the Town of Estes Park will allow local public health orders limiting the operations of Estes Valley lodging facilities to expire May 31.",larimer,Colorado
1369,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/23/larimer-county-receives-state-approval-re-open-some-businesses-ahead-state Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has received partial approval of the submitted variance request seeking state approval to slowly reopen businesses ahead of the statewide safer at home restrictions.",larimer,Colorado
1370,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/19/larimer-county-public-health-amends-face-covering-order Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has amended the public health order requiring face coverings for employees and customers to enter businesses in Larimer County.",larimer,Colorado
1371,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/18/larimer-county-submits-variance-seeking-safely-reopen-businesses-ahead-state Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has submitted a variance request seeking state approval to slowly reopen businesses ahead of the statewide safer at home restrictions.",larimer,Colorado
1372,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/06/larimer-county-now-has-readily-available-covid-19-testing Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health, in partnership with local hospitals, has increased COVID-19 testing capacity in the community.",larimer,Colorado
1373,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/06/larimer-county-working-suppression-plan-slow-spread-covid-19 Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health is working on a local suppression plan to slow the spread of COVID-19.",larimer,Colorado
1374,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/05/04/larimer-county-issues-face-covering-order-entering-businesses Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Public Health has issued a public health order requiring face coverings for employees and customers to enter businesses in Larimer County.",larimer,Colorado
1375,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/24/larimer-county-public-health-working-slowly-and-cautiously-reopen-local Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Public Health will be slowly allowing businesses to reopen under the new Safer at Home guidance the governor will be releasing soon.",larimer,Colorado
1376,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/21/larimer-county-open-limited-covid-19-community-testing Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer, CO --- Larimer County is opening up community-wide testing for COVID-19 to symptomatic individuals.Testing for symptomatic individuals will begin Friday, April 24, in Larimer County.",larimer,Colorado
1377,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/08/larimer-county-and-town-estes-park-extend-orders-limiting-visitors-estes Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Department of Health and Environment and the Town of Estes Park are extending the existing public health orders limiting visitors to Estes Park by closing short-term accommodations within the Estes Valley to help slow the spread of COVID-19.",larimer,Colorado
1378,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/08/larimer-county-public-health-director-extends-stay-home-order-slow-spread Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer, CO --- The Larimer County Public Health Director has extended the Stay-At-Home order through April 26, 2020.Many people are following the social distancing recommendations and this effort needs to continue.",larimer,Colorado
1379,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/04/06/larimer-county-and-state-colorado-collaborate-potentially-operate-alternate Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County and the Colorado State Emergency Operations Center are working together to establish an alternative care site (ACS) for the northern Colorado region.",larimer,Colorado
1380,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/31/larimer-county-confirms-covid-19-related-deaths Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County, CO --- Larimer County Department of Health and Environment (LCDHE) now has five deaths associated with COVID-19.",larimer,Colorado
1381,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/31/stay-home-stay-healthy-stop-spread Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.This is a strange time in our community, in our state, in our world.",larimer,Colorado
1382,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/28/larimer-county-reporting-positive-covid-19-cases-broad-range-ages Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County is reporting a broad range of ages testing positive for COVID-19.",larimer,Colorado
1383,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/25/larimer-county-public-health-director-issues-stay-home-order-slow-spread-covid Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Fort Collins, CO --- On March 25, 2020, the Larimer County Public Health Director issued a Larimer County Public Health Order to Stay-At-Home effective March 26, 2020 through April 17, 2020.Larimer County Officials estimate that transmission has already been reduced based on previous measures taken in Larimer County and Colorado, such as closing restaurants and bars for dine-in service, halting personal services in hair salons and spas, and bans on gatherings of ten or more individuals.",larimer,Colorado
1384,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/21/larimer-county-and-town-estes-park-issue-orders-limiting-visitors-estes-valley Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Department of Health and Environment and the Town of Estes Park have issued public health orders limiting visitors to Estes Park by closing short-term accommodations within the Estes Valley to help slow the spread of COVID-19.",larimer,Colorado
1385,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/17/additional-larimer-county-covid-19-case-connected-long-term-care-facility Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.",larimer,Colorado
1386,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/17/larimer-county-public-health-director-follows-cdc-guidance-orders-cancellation Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Rather than waiting for additional positive test results, Larimer County Public Health Director Tom Gonzales has issued a public health order requiring the cancellation or postponement of events with more than 50 attendees.",larimer,Colorado
1387,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/16/positive-covid-19-case-connected-long-term-care-facility-larimer-county Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Fort Collins, CO --- Larimer County Department of Health and Environment (LCDHE) has identified a connection from its first COVID-19 case to an employee of a long-term care facility.The healthcare worker that was positive for COVID-19 was an employee at the North Shore Health & Rehab Facility in Loveland.",larimer,Colorado
1388,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/15/larimer-county-public-health-director-orders-cancellation-large-events-issues Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.LARIMER COUNTY, CO: Rather than waiting for additional positive test results, Larimer County public health officials have issued proactive protective measures to minimize the impact of COVID-19.",larimer,Colorado
1389,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/14/larimer-county-confirms-positive-covid-19-test-results-related-first Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Department of Health and Environment (LCDHE) has learned of a positive COVID-19 test result for the Weld county case connected to the Larimer County presumptive positive case.",larimer,Colorado
1390,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/03/09/larimer-county-has-first-presumptive-positive-covid-19-case Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Larimer County Department of Health and Environment (LCDHE) has its first presumptive positive COVID-19 case in a Johnstown resident that resides in the Larimer County portion of the town.",larimer,Colorado
1391,"If you need to report a crime or ask a police related question, please call the Larimer County Sheriff's Office at 970-416-1985 .200 W. Oak Street Fort Collins, CO 80521 Map of Facilities Scraping from https://www.larimer.org/spotlights/2020/02/28/larimer-county-department-health-and-environment-responds-novel-coronavirus Cameron Peak Fire Infomation Updated information on Coronavirus (COVID-19) in Larimer CountyCategoriesType in search terms and click the (search) button -OR- Press the Enter Key on your keyboard to begin.Categories appear once the search form is submitted.Also, the show more button below will come in handy when you have more than ten results.Public Health officials with the Larimer County Department of Health and Environment (LCDHE) understand that there is fear and confusion around coronavirus 2019 (COVID-19).",larimer,Colorado
1392,"Scraping from https://www.weldgov.com/newsroom/2020_news Scraping from https://www.weldgov.com/newsroom/2020_news/public_input_needed_on_hazard_mitigation_plan In an effort to reduce risks posed by hazards affecting Weld County, the Office of Emergency Management is updating its Multi-Jurisdictional Hazard Mitigation Plan.",weld,Colorado
1393,"The county is collaborating with local municipalities, fire departments, school districts and community organizations to update the plan, but public input is needed by filling out a Hazard Assessment Survey.",weld,Colorado
1394,"“We need residents to complete this short survey to see what types of hazards they feel the county should focus on in the plan,” said Commissioner Chair Mike Freeman.",weld,Colorado
1395,"“Having public involvement in the planning process increases public awareness and understanding of the vulnerabilities facing Weld County.” Hazard mitigation focuses on reducing or eliminating long-term risks caused by hazards such as floods, wildfires, tornadoes and blizzards.",weld,Colorado
1396,"As disasters can cause loss of life, damage buildings and infrastructure and have devastating consequences to a community’s economic, social, and environmental well-being, developing a comprehensive, long-term plan before disaster strikes is imperative.",weld,Colorado
1397,"Hazard mitigation can reduce disaster damages and loss of life and property by lessening the impact of natural, technological and man-made disasters.",weld,Colorado
1398,"It is often considered the first of the four phases of emergency management – mitigation, preparedness, response and recovery.",weld,Colorado
1399,Mitigation is an important step in making Weld County more resilient.,weld,Colorado
1400,Weld County’s Hazard Mitigation Plan must be updated and approved by FEMA every five years to keep it current and to maintain the county’s eligibility for certain types of disaster assistance.,weld,Colorado
1401,"The updated plan is anticipated to be ready for public review in November, with more opportunities for public involvement to come.",weld,Colorado
1402,Fill out the survey at https://bit.ly/WeldHMP_Risk.,weld,Colorado
1403,"Find more information about the Hazard Mitigation Plan by visiting www.weldoem.com.Posted on 08/19/2020Public input needed on Hazard Mitigation Plan Scraping from https://www.weldgov.com/newsroom/2020_news/weld_county_junior_livestock_sale_tops__1_million The 102nd Weld County Fair’s Junior Livestock Sale raised a total of $1,040,220!",weld,Colorado
1404,"Posted on 01/06/20202020 Chair, Pro-Tem and Coordinators Scraping from https://www.weldgov.com/cms/One.aspx?portalId=169&pageId=96262 A PDF HERE A PDF HERE A PDF HERE A PDF HERE",weld,Colorado
1405,Scraping from http://www.adcogov.org/news Scraping from http://www.adcogov.org/news/arapahoe-county-commissioners-approve-new-position-support-local-veterans One-year pilot program jointly funded with Adams County and City of Aurora The Arapahoe County Board of Commissioners unanimously approved an agreement that will create a new Veterans Service Officer position to increase service to local veterans within the City of Aurora.,adams,Colorado
1406,"Adams and Arapahoe counties will jointly fund the position, with the City of Aurora providing in-kind materials.",adams,Colorado
1407,"“This is the result of a truly collaborative effort between veterans and government that we’ve been working on for some time,” said Commissioner Bill Holen, District 5, a disabled U.S. Army veteran who served in Vietnam.",adams,Colorado
1408,"“Our County Veterans Service Office receives as many as 1,000 queries and processes as many as 100 claims per month, so to be able to create this dedicated position, and to do it jointly with our county and community partners,is especially rewarding and will help give veterans better access to the services and attention they deserve.” Veterans Service Offices are county-level departments in each state that assist veterans and their families by answering questions, advising, and educating individuals and groups on what benefits are available from federal, state, county, and local resources.",adams,Colorado
1409,These officers also assist eligible persons with filing the necessary claims.,adams,Colorado
1410,This one-year pilot program is the result of intergovernmental discussions that began in February and continued amid the COVID-related changes and developments this spring.,adams,Colorado
1411,"“Too often there is a disconnect that prevents veterans from receiving the benefits that they have earned through their military service,” Aurora Mayor Mike Coffman said.",adams,Colorado
1412,“The VSO position created by this IGA will fill a critical gap by stationing a support officer near the VA Hospital and connect underserved vets to these services.,adams,Colorado
1413,"I am pleased Aurora is collaborating with Adams and Arapahoe Counties to provide much needed support for our military heroes.” The new position will help support the goals of the Align Arapahoe performance management program, including enhancing the quality of life for Arapahoe County veterans by helping them achieve successful claims or connecting them with Arapahoe County’s Community Resources department.",adams,Colorado
1414,"“Colorado and the Arapahoe-Adams area are home to many veterans who can benefit from the services the two counties and the City of Aurora provide every day,” said Commissioner Jeff Baker, District 3, a retired U.S. Army Warrant Officer.",adams,Colorado
1415,"“By creating a single point of contact, we hope to streamline and focus these operations and reach even more veterans than we already do.” The office’s proximity to Adams County will also provide a welcome option for the area’s veteran population.",adams,Colorado
1416,"“Expanding services to our veterans has been a priority for Adams County over the last few years,” said Emma Pinter, Adams County Commissioner and Board Chair.",adams,Colorado
1417,"“It was our goal in adding this new position to bring additional resources and personnel to an area with a high number of veterans so that we can better serve those who have served our country.” The hiring process for the position will begin around September 1, 2020.",adams,Colorado
1418,"Once staffed, the position will provide services from Arapahoe County’s Altura Plaza office in Aurora.",adams,Colorado
1419,"By creating this project as a “pilot,” the entities will be able to evaluate, after the first year, the usage of the position and the potential value of maintaining a shared position going forward.",adams,Colorado
1420,"The full text of the Board’s resolution is available here .Posted on: August 18, 2020 Scraping from http://www.adcogov.org/news/adams-county-postpone-styx-concert-riverdale-regional-park The Styx concert, originally scheduled for Sept. 12, 2020, at Riverdale Regional Park, has been postponed to Sept. 11, 2021, due to the ongoing coronavirus pandemic.“This year has been an understandable challenge to hold events amidst the pandemic,” said County Manager Raymond Gonzales.",adams,Colorado
1421,"The collection of property taxes is vital to the funding of daily operations of the county; for funding Fire protection and response; and, to continue the operations of water/sanitation services (amongst many other services provided) in Adams County.The policy is open to anyone but does not extend to accounts where the taxes are remitted by a mortgage company through a taxpayer’s escrow account or by a title company as part of a real estate closing.Payment and interest information is available on the Treasurer’s tax history and payment website at www.adcotax.com (fastest source of information); by emailing the Treasurer’s Office at treasurer@adcogov.org (fast); or, as a last resort, by calling the Treasurer’s Office at 720.523.6160 (due to COVID-19 remote working, it may be a business day or two before a return call is made, so be sure to answer if you see a 720.523.6160 call).Posted on: July 21, 2020 Scraping from https://www.tchd.org/825/Public-Health-Orders A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE",adams,Colorado
1422,$(document).ready(function (e) { renderSlideshowIfApplicable($('#divEditor' + 'ffb49d39-d8e1-4be7-a77f-c55b68970e82')); }); Small Business Sustainability Grants Small Business Emergency Grants NonProfit Emergency Grants Small Business Sustainability Grants Small Business Sustainability GrantsThe application window is now closed.,jefferson,Colorado
1423,"You will hear back from the team as soon as possible.In support of our small business community, Jefferson County is providing a second grant opportunity for businesses that are in unincorporated Jefferson County.",jefferson,Colorado
1424,"Please save this form and upload it within the online application (step two).Download the Financial Reporting Form >>For questions, please email the CARES Act teamStep Two: Apply for Small Business Sustainability GrantYou will provide additional information to help us verify that you are eligible to receive this grant.Once you’ve completed the Financial Reporting Form, please fill outthe secure, online application form >>For questions, please email the Business Services team $(document).ready(function (e) { renderSlideshowIfApplicable($('#divEditor' + '745dd4dc-3095-4daf-97c5-322aa098bd43')); }); Small Business Emergency Grants Small Business Emergency GrantsThe application window is now closed.",jefferson,Colorado
1425,"Only complete applications will be accepted, and all submissions will become the property of Jefferson County.Eligibility CriteriaBusiness must have a physical location in unincorporatedJefferson County.",jefferson,Colorado
1426,Email BusinessServices@jeffco.us $(document).ready(function (e) { renderSlideshowIfApplicable($('#divEditor' + '9bc2133c-bf75-4663-8aef-cf9c17cca532')); }); NonProfit Emergency Grants Application for NonprofitsThe application window is now closed.,jefferson,Colorado
