date,sentence,diff_line,business,county,Unnamed: 5,business_prediction,success?
,4934,Scraping from https://durhamnc.gov/DocumentCenter/View/32599/Durham-County-Stay-at-Home-sixth-amendment-5-22-20SPA   A PDF here.,0.0,durham,North Carolina,0,SUCCESS
,8945,I am proud of what I can do to  [help].,0.0,polk,Iowa,0,SUCCESS
,5951,This is particularly true  for vulnerable populations with limited resources and support networks.,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,8675,Practice routine cleaning and disinfection of frequently touched surfaces.,0.0,polk,Iowa,0,SUCCESS
,16513,"Normal  administrative, planning, training, and exerci se activities are scheduled and  carried out   4   Limited   Request of limited coordination by available EMA staff personnel for a single  jurisdiction or single discipline.",0.0,polk,Iowa,0,SUCCESS
,4749,news release .,0.0,snohomish,Washington,0,SUCCESS
,9756,"Mumm, Polk Co EMA 41 Objectives Due Date Maintain effective coordination with State Emergency Operations Center (SEOC) Ongoing  Ongoing Develop position job aid to document processes for continuity  4/1 Identify successor 4/8 Fully embed logistics position within the MCC 5/15 Prepare incident stabilization and resiliency strategies for recovery 6/1 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,3149,Continued  commitment to social distancing is essent ial to get us through this crisis.,0.0,snohomish,Washington,0,SUCCESS
,6517,"The site will use a self-administered nasal swab test that will allow those being tested to swab their own noses onsite while in their vehicles, observed by a trained medical volunteer to ensure the sample is taken correctly, and drop the sealed sample into a container on their way out of the drive-thru site.",0.0,st_tammany,Louisiana,0,SUCCESS
,4822,New Study: Finding Antibodies that Neutralize COVID - 19   The National Institu tes of Health (NIH) funded a study of nearly 150 people  who recovered from COVID - 19.,0.0,snohomish,Washington,0,SUCCESS
,16684,Critical  PPE and other medical resources  remain  scarce.,0.0,polk,Iowa,0,SUCCESS
,4543,New Institute for Disease Modeling COVID - 19 Situation Report  Released   The latest statewide modeling report suggests COVID - 19 transmission was  still increasing in eastern Washington and may have been stabilizing in  wester n Washington as of early June.,0.0,snohomish,Washington,0,SUCCESS
,5726,Critical a cademic  infrastructure and service provision must be  considered  during school  closure .,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,1722,"Amazon founder and CEO Jeff Bezos will match individual donations under  $1   million to All In WA causes, up to a total of $25 million.",0.0,snohomish,Washington,0,SUCCESS
,16363,Public health preparedness will limit the scope of the disease spread (Phase 1)   2.,0.0,polk,Iowa,0,SUCCESS
,6203,"You  should   use the  proceeds   from these loans   on   your :      P ayroll costs , including benefits ;      I nterest on mortgage   obligations , incurred before February 15, 2020;       R ent ,   under lease agreements in force before February 15, 2020 ;   and         U tilities ,   for which service began before February 15, 2020.",0.0,east_baton_rouge,Louisiana,0,SUCCESS
,9842,Emergency Services Group   Common Objectives 33 Objectives Due Date Plans for s econdary locations for  first responder alternative housing Ongoing Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,15083,"Some event cancellations, per  CDC guidelines.",0.0,polk,Iowa,0,SUCCESS
,9207,"Logistics Section  Å’Dutch Geisinger, Safeguard Iowa 53Objectives Due Date Address concerns from private sector Ongoing Continue adding to scam and FAQ page Ongoing Discussion with IEDA on recovery and messaging to businesses Ongoing Continue to support private sector and government requests for resources Ongoing Identify specific donors for needed items Ongoing Our success is measured by how well we help others succeed.",1.0,polk,Iowa,1,SUCCESS
,4963,"Donâ€™t Miss Out on Your $1,200 IRS Economic Impact PaymentGetYour1200Durham.org, is a resource to help residents avoid scams and learn about steps they can take to make sure they receive IRS economic impact payments (commonly known as stimulus checks) if eligible.",0.0,durham,North Carolina,0,SUCCESS
,16881,"OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION18The OSHA COVID-19 webpage provides additional information  about OSHA standards and requirements, including  requirements in states that operate their own OSHA-approved  State Plans, recordkeeping requirements and injury/illness  recording criteria, and applications of standards related to  sanitation and communication of risks related to hazardous  chemicals that may be in common sanitizers and sterilizers.",1.0,polk,Iowa,1,SUCCESS
,5542,Estamos listos para servir a nuestra comunidad durante la pandemia del COVID - 19.,0.0,buncombe,North Carolina,0,SUCCESS
,9813,4 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,4019,been able to apply for expanded  benefits over the past few days.,0.0,snohomish,Washington,0,SUCCESS
,11652,Staff will  continue to coordinate with local entities on individual basis and schedul ed conference calls as needed.,0.0,polk,Iowa,0,SUCCESS
,103,"Scraping from https://www.kitsapgov.com/Pages/coronavirus.aspx          Kitsap  Kitsap County COVID-19 Resources and Information       				Kitsap County COVID-19 Resources and Information 			      Page Content   State places all counties'Â Safe Start applications on pauseOnÂ July 2, Gov.",0.0,kitsap,Washington,0,SUCCESS
,15600,Heightened  sanitation on all vehicles.,0.0,polk,Iowa,0,SUCCESS
,1188,"The SAFE  team is composed of physicians, community paramedics, social  work ers, and law enforcement officers.",0.0,snohomish,Washington,0,SUCCESS
,11560,"PCPH Group   Kari Lebeda - Townsend, PCHD Recent Accomplishments  Case management, contact tracing and follow - up continues  New procedures for internal tracking system  Finalized a process for  REDCap data entry  Added an additional RN to staff  Locations and approaches to increase CD team staff capacity 11 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,821,ï¬,0.0,snohomish,Washington,0,SUCCESS
,15741,Reduction of non - essential trainings and education.,0.0,polk,Iowa,0,SUCCESS
,15505,Fire Service Group   PCFCA Recent Accomplishments   Alternative housing and  realistic numbers  Coordinate with LE on need 20 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,5383,It is critically  important to ensure regular and good hand hy giene and increased focus on cleaning and disinfecting  high touch surfaces.,0.0,buncombe,North Carolina,0,SUCCESS
,15606,"Dispatch center restricted  only to call center staff (no visitors, no other personnel).",0.0,polk,Iowa,0,SUCCESS
,8030,Maintain Ëšexible policies that permit employees to stay home  to care for a sick family member.,1.0,polk,Iowa,1,SUCCESS
,13938,"Logistics Section Chief   Cameron Stufflebeam, Polk Co EMA 32 Recent Accomplishments  Application for ordering PPE is working  Contact w/LTHC oversight and outreach w/MCC  Orders and donations process vetting/refinement  Responder alternative housing and isolation shelter logistics support  Catch - up  with resource  requests  Establish  an email account for  Logistics  Request process for other items than PPE  Job aids for Resources Unit Leader, Logistics Section Chief and  Ordering Manager Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,270,It is also opening up some limited testing in the south county area  beginning later this week.,0.0,snohomish,Washington,0,SUCCESS
,11473,Opening Comments Helen Eddy   Incident Commander Polk County Public Health Director 3 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,15299,Work from home is being implemented.,0.0,polk,Iowa,0,SUCCESS
,1221,"was offered, and refused or failed to comply with, a  reasonable repayment plan that was reasonabl e based on the  individual financial, health, and other circumstances of that  resident.",0.0,snohomish,Washington,0,SUCCESS
,10924,"On 3/24/20, Westcom updated our Emerging Infectious Disease Surveillance (E IDS) tool yesterday to the  latest release from the International Academies of Emergency Dispatch per our Medical Director.",0.0,polk,Iowa,0,SUCCESS
,11549,Ground Rules A.,0.0,polk,Iowa,0,SUCCESS
,12170,Weekly Meetings at a Glance 56 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,17045,"Consumer demand for  items related to infection prevention (e.g., respirators) is   likely to increase signiËœcantly, while consumer interest in  other goods may decline.",0.0,polk,Iowa,0,SUCCESS
,9358,"Finance Section Å’Keith Olson, Polk County Auditorâ„¢s Office and  Scott Slater, Polk County Public Health 56Recent AccomplishmentsÅ",0.0,polk,Iowa,0,SUCCESS
,42,Check back soon for more tips and tools from the COVID Employer Support Task Force.,1.0,whatcom,Washington,1,SUCCESS
,7660,"Additional key times to wash hands  include:  o After blowing oneâ„¢s nose, coughing, or sneezing.",0.0,polk,Iowa,0,SUCCESS
,8921,I like my work as a  [helper] .,0.0,polk,Iowa,0,SUCCESS
,9596,"Recovery   Section   Matt McCoy, Board of Supervisors and  DeAnne Sesker,  Polk County  Emergency Management 55 Objectives Due Date Complete the contract for recovery facilitator (Pat  Boddy ) 5/8 Schedule and conduct initial interviews with Advisory Group and Chairs  5/13 Summarize interviews and identify gaps, solutions, dependencies and opportunities 5/15 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,1361,ï¬,0.0,snohomish,Washington,0,SUCCESS
,7468,"Close all swimming pools, hot tubs, saunas and other recreational water or spa facilities.",0.0,polk,Iowa,0,SUCCESS
,13113,Minimize side - bar conversations C. Stick to the agenda 2 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,12959,"Mumm, Polk Co EMA 34 Objectives Due Date Develop position job aid to document processes for continuity  4/1 Review epidemiological modeling data developed, review planning assumptions based on data 4/3 Merge MCC and the RMCC into the Polk County EOC physical space 4/6 Utilization of Air B and B,  etc into alternative strategies 4/6 Identify the technology that is required for your Section/Group to work virtually and identify gaps 4/6 Prepare a plan that will identify and describe how your Section/Group will work virtually 4/8 Identify successor 4/8 Fill any gaps that will allow virtual EOC work to continue 4/9 Prepare to develop recovery strategies 4/10 Discussion with Operations Section of how to coordinate virtually 4/10 Create video for resource request and fulfillment process 4/14 Utilize data from MCC and Logistics regarding PPE 4/10 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,867,"HEALTH DISTRICT SHAR ES UPDATED  INFORMATION FOR FOOD   BUSINESSES DURING CO VID - 19   The Snohomish Health District Food  Safety team on Thursday sent a  message to food businesses including  up - to - date guidance for dine - in  services, employee safety and health,  and customer safety and health.",1.0,snohomish,Washington,1,SUCCESS
,16122,Calls will be answered 7 days a week .,0.0,polk,Iowa,0,SUCCESS
,13093,Immigrant/refugee messaging 10.,0.0,polk,Iowa,0,SUCCESS
,15552,Acquire/Allocate Critical Resources   4.,0.0,polk,Iowa,0,SUCCESS
,17210,"Where appropriate, limit customersâ„¢ and the publicâ„¢s access to  the worksite, or restrict access to only certain workplace areas.",1.0,polk,Iowa,1,SUCCESS
,16724,"It is not a standard or a regulation, and it neither  creates new legal obligations nor alters existing obligations  created by OSHA standards or the  Occupational Safety and  Health Act  (OSH Act).",1.0,polk,Iowa,1,SUCCESS
,10820,Election planning 6.,0.0,polk,Iowa,0,SUCCESS
,5672,"Consideration s for  School  Closure  Recommendations on school  closure  based on available science, reports from other countries and  consultation with school health experts.",0.0,east_baton_rouge,Louisiana,0,SUCCESS
,10194,"Logistics   Food Unit   Patty Nordmeyer  Sign - up at the front desk by 10:00  Use provided, disposable utensils   do not share  Food  schedule  Thursday     Friday   Salvation Army for all(as Thank you to EOC &  Health)  Monday   Drake Diner 51 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,965,There are some exceptions.,0.0,snohomish,Washington,0,SUCCESS
,398,Stay Healthy.,0.0,snohomish,Washington,0,SUCCESS
,9753,Operations Section Chief   A.J.,0.0,polk,Iowa,0,SUCCESS
,9947,"Finance Section  Å’Keith Olson, Polk County Auditorâ„¢s Office and  Scott Slater, Polk County Public Health 55Objectives Due Date Gathering costs from each partner on projected costs per activity and initial IDPH  approval  Ongoing Coordinate between Housing Group F/A and BOS re: reimbursement and stimulus  impacts Ongoing Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,6943,"mobile ordering, mobile access to menus to plan in advance, text on arrival for seating,  contactless payment options).",0.0,polk,Iowa,0,SUCCESS
,9938,"Planning Section Chief  Å’DeAnne Sesker, Polk Co EMA 44Recent Accomplishments Å",0.0,polk,Iowa,0,SUCCESS
,6736,"I f you are  sick,  please  stay home.",0.0,pottawattamie,Iowa,0,SUCCESS
,7525,8,0.0,polk,Iowa,0,SUCCESS
,14602,"(If so, when?)",0.0,polk,Iowa,0,SUCCESS
,868,"It  gives a good idea of what customers  can expect, too.",1.0,0,Washington,1,SUCCESS
,5950,Childcare is a significant challenge as businesses reopen and employees come back to work .,1.0,east_baton_rouge,Louisiana,1,SUCCESS
,7220,"Encourage all employees and customers to wear PPE where applicable, and recommend   that customers wear a face covering (not N -95 or medical masks, which should be  reserved for healthc are workers).",1.0,polk,Iowa,1,SUCCESS
,11303,Welcome & Introductions 2.,0.0,polk,Iowa,0,SUCCESS
,15995,"Care for Life, Safety and Health    2.",0.0,polk,Iowa,0,SUCCESS
,7813,515.286.2033    Updated 5/28/2020  - 2   All contacts without symptoms will be in self -isolation for 14 days from last exposure to monitor for  symptoms of COVID -19.,0.0,polk,Iowa,0,SUCCESS
,15061,"As cases or potential cases are identified, public health staff are  continuing their contact tracing and providing PH  guidance.",0.0,polk,Iowa,0,SUCCESS
,4203,"CareerConnect@Home was created to:      Deliver high quality Career Exploration content to all students in  Washingto n during the COVID - 19 school closure, with a focus on  high - demand industries and careers, while representing diverse  educational pathways (including apprenticeship, 2 - year, and 4 - year)      Achieve student engagement in all 9 ESD regions      Achieve >1,000 unique v iewers across all sessions (live + watch  later)      Ensure access for students of color, from low - income families, in  rural areas, or those with limited access to career exploration  content and opportunities      Supplement existing Career Connected Learning curric ula during  COVID - 19 school closure; create a library of Washington - specific  Career Exploration content that is engaging and relevant for  future use by students, families, educators, community - based  organizations, state agencies, and other stakeholders   For   toolkit .",0.0,snohomish,Washington,0,SUCCESS
,12950,Law Enforcement Branch   PLEXA Recent Accomplishments  Primary alternative (Phase 1) housing location for emergency  services is open and ready to receive responders  A spreadsheet was developed for mutual aid during staff  shortages; PSAP collaboration for critical staffing for essential  services and modeling has begun  Childcare options and process has been developed and distributed  to all organizations  Support and communicate 211 and other mental health resources  for emergency responders  Position job aid to document processes developed for continuity 27 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,9421,"Planning Section Chief Å’DeAnne Sesker, Polk Co EMA 42Recent AccomplishmentsÅ",0.0,polk,Iowa,0,SUCCESS
,1876,Total claims for unemployment  benefits in the State inc reased almost 28 percent from the  previous week.,0.0,snohomish,Washington,0,SUCCESS
,16252,(NEW)       ESF #4: Firefighting   (suppression; prevention; and evacuation)     DM Fire :  High degree of cooperation among first responders to share SOGs and equipment research .,0.0,polk,Iowa,0,SUCCESS
,2319,"Prior to entering the TSA checkpoint, all passengers will be screened by a  thermal cam era that reads their body temperature.",0.0,snohomish,Washington,0,SUCCESS
,1046,People experiencing  homelessness .,0.0,snohomish,Washington,0,SUCCESS
,6547,"In  addition   to  t he  county  s  positive case analys is, the dashboard  also  provides  county - specific  data on   symptomat ic vs. asymptomatic cases, age groups, race, ethnicity, pre - existing   conditions , and more.",0.0,pottawattamie,Iowa,0,SUCCESS
,14649,Numbers have been collated for housing and childcare .,0.0,polk,Iowa,0,SUCCESS
,7386,"If 24 hours is not feasible, wait as long as  possible.",0.0,polk,Iowa,0,SUCCESS
,4793,"DOH is sharing tips for  enjoying the outdoors safely during a COVID - 19 summer:      Stay six feet away from other people            Keep your social circles small      Wash your hands frequently      Avoid touching your  face       indoors                                                                                                           COVID - 19   JOHNS HOPKINS UNIVER SITY  PUBLISHES STATE TIME LINE OF  COVID - 19 POLICIES, CASES,  AND  DEATHS   See the links at right to the new  timeline developed by Johns Hopkins  showing the major infection control  measures and re - openings  undertaken by states.",0.0,snohomish,Washington,0,SUCCESS
,3490,FACT:   All the counties in the state WILL (probably) NOT be open J une 1.,0.0,snohomish,Washington,0,SUCCESS
,4621,We also   provided a webpage   with more information and an email address for any follow - up questions  they mig ht have.,0.0,snohomish,Washington,0,SUCCESS
,6961,"Staff to conduct regular (i.e., every 2 hours) disinfecting of high -touch surfaces,  equipment and commo n areas of the facility using disinfectant cleaning supplies  according to CDC guidelines.",0.0,polk,Iowa,0,SUCCESS
,7328,Provide training on personal protective equipment based on CDC guidelines.,0.0,polk,Iowa,0,SUCCESS
,13918,"Medical  Coord Ctr (MCC)  Group   Franny Medeiros, PCHD Recent Accomplishments  Hospital systems standardized surge plans  Hospital Mutual Aid reviewed  Clarification from state on regional plan process  2 - 1 - 1 is capturing symptomatic calls vs worried well now,  which provides additional surveillance  Hospital form from RMCC completed 14 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,2232,Additional information about tax relief for those affected by the COVID - 19  pandemic can be found on   IRS.gov .,0.0,snohomish,Washington,0,SUCCESS
,915,"These are contact tracers, and t hey are calling because one of your  friends has been diagnosed with COVID - 19.",0.0,snohomish,Washington,0,SUCCESS
,58,These are important action steps everyone should take to protect their health.,0.0,whatcom,Washington,0,SUCCESS
,12842,"PCPH Group   Kari Lebeda - Townsend, PCHD 13 Objectives Due Date Addressing school return questions and children on immunization provisional  waivers Monitoring Prepared to increase CD team staff capacity Ongoing Develop position job aid to document processes for continuity 4/1 Identify the technology that is required for your Section/Group/CD Team to work  virtually and identify gaps 4/6 Prepare a plan that will identify and describe how your Section/Group will work  virtually 4/8 Identify successor 4/8 Fill any gaps that will allow virtual EOC work to continue 4/9 Test/validate virtual EOC operations  4/10  4/13 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,720,Tulalip Issues Statement on Looting Attempt at Quil Ceda  Village     Last night the  Tulalip Reservation was the target of vandalism and looting  under the pretense of a protest.,0.0,snohomish,Washington,0,SUCCESS
,16664,Urbandale Fire : cancelled all classes and public appearances.,0.0,polk,Iowa,0,SUCCESS
,3600,,0.0,snohomish,Washington,0,SUCCESS
,15338,Addition al partners are being asked to  collaborate within the EOC so efficiencies and improved coordination will occur.,0.0,polk,Iowa,0,SUCCESS
,15161,It is NOT cumulative) Iowa Department  of Public Health 3/26/20 0700 hrs.,0.0,polk,Iowa,0,SUCCESS
,15987,"S EC TION  2:   F ORECAST     Local Forecast Details:  http://www.crh.noaa.gov/dmx/       Severe weather:  None     S ECTION  3:   O PERATIONAL  F OCUS  A REAS ,   P RIORITIES AND  A SSUMPTIONS     Operational Focus Areas   1.",0.0,polk,Iowa,0,SUCCESS
,10067,Iowa Statistics Å’Tested and Positive 10Asof5/13/2020Oursuccess ismeasuredbyhowwellwehelpotherssucceed.,0.0,polk,Iowa,0,SUCCESS
,1396,More information:  https://www.whitehouse.gov/briefings - statements/coronavirus - guidelines - america/   Smart Shopping Guide                                                                                                             COVID - 19   SMART SHOPPING GUIDE   The City of Marysville prepared the  image at right to help its residents  reduce the spread of COVID - 19.,0.0,snohomish,Washington,0,SUCCESS
,12878,"Finance Section    Scott Slater, Polk County Public Health 47 Objectives Due Date Gathering costs from each partner on projected costs per activity and initial IDPH  approval  Ongoing Coordinate between Housing Group F/A and BOS re: reimbursement and stimulus  impacts Ongoing Prepare a plan that will identify and describe how your Section/Group will work  virtually 4/8 Fill any gaps that will allow virtual EOC work to continue 4/9 Test/validate virtual EOC operations  4/10  4/13 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,15905,Volunteer Iowa:    Volunteer Iowa has set up an online volunteer event page for COVID - 19 related volunteer  opportunities.,0.0,polk,Iowa,0,SUCCESS
,2553,"Contest deadline is noon Monday, July 6.",0.0,snohomish,Washington,0,SUCCESS
,2793,"Completing the  following survey will help us make the pro gram as effective as possible:  Summer Meal Program Survey   Edmonds School District Outlines its Planning Process for  Possible Reopening of Schools this Fall   In response to  an announcement by State Superintendent of Public  Instruction Chris Reykdal   that schools can reo pen their doors to students  this fall, the Edmonds School District (ESD) Thursday night sent a letter to   plan for in -    The ESD is asking families to please co mplete a  survey   by Tuesday, June 16,  2020.    news release .",0.0,snohomish,Washington,0,SUCCESS
,14052,"52 What Who 2 - 1 - 1 for the public, clinical and  responder audiences Healthcare and Mental  Health Groups Town Hall s/media coverage PIO Isolation Shelter Housing Group Social media and PCHD website PIO Partnering with United Way for  volunteer management Volunteer Management  Branch Establishment of the Medical  Coordination Center in the EOC Healthcare Group Development of the resource ordering application and  process Healthcare Group Logistics Section Identified alternative housing  for first responders Emergency Services Branch What Who Clarification on exposure  criteria for responders CIEMSD Ongoing capture of  successes/best practices Planning Section Chief Mitigation strategies  implemented County Jail and Juvenile  Detention Emerging Infectious Disease  Surveillance tool CIEMSD Strong and resilient  Communicable Disease Team nurses Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,9008,3,0.0,polk,Iowa,0,SUCCESS
,12799,"An electronic reporting dashboard was created for all emergency services that designates their status of green  (normal operation s), yell ow   (staffing levels affected) and red (critic ally low staffing).",0.0,polk,Iowa,0,SUCCESS
,3708,Construction on current  projects can begin as soon as the  order is signed.,0.0,snohomish,Washington,0,SUCCESS
,9722,Transfer of information B.,0.0,polk,Iowa,0,SUCCESS
,16987,"To sign up, visit  www.",0.0,polk,Iowa,0,SUCCESS
,3678,"forward to return to work, recreate, shop and worship again in our  communities.",0.0,snohomish,Washington,0,SUCCESS
,4910,Scraping from https://www.dconc.gov/home/showdocument?id=32548   A PDF here.,0.0,durham,North Carolina,0,SUCCESS
,5319,"Buncombe                       (    COVID - 19  Self - Checker    ,        COVID - 19.",0.0,buncombe,North Carolina,0,SUCCESS
,5965,How well - positioned are workers to reenter the workforce?,1.0,east_baton_rouge,Louisiana,1,SUCCESS
,8821,"As the disaster continues and a new normal emerges, there  may be a review of these  procedures which may cause problems if not implemented correctly.",0.0,polk,Iowa,0,SUCCESS
,7261,Equipment.,0.0,polk,Iowa,0,SUCCESS
,12829,Minimize side - bar conversations C. Stick to the agenda 2 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,1488,The IDM report also points to  rece nt increases in COVID - 19 among younger people.,0.0,snohomish,Washington,0,SUCCESS
,8323,Where do I go for COVID - 19 questions and  resources?,0.0,polk,Iowa,0,SUCCESS
,6899,o Gloves and gowns should be removed carefully to avoid contamination of the  wearer  and the surrounding area.,0.0,polk,Iowa,0,SUCCESS
,10500,Cell phones and radios off/silent B.,0.0,polk,Iowa,0,SUCCESS
,14614,"On 3/23/20, seq uestering of critical  staff bega n  at all three treatment plants.",0.0,polk,Iowa,0,SUCCESS
,1060,The  closure remains in effect through  September 7.,0.0,snohomish,Washington,0,SUCCESS
,11332,Emergency Services Group   Common Accomplishments Recent Accomplishments  Primary alternative (Phase 1) housing location for emergency  services is open and ready to receive responders  Childcare options and process has been developed and  distributed to all organizations  Support and communicate 211 and other mental health  resources and family planning for emergency responders  (CISM and peer support)  LE agency tiered mutual aid response provided to PSAPs via  E911 Coordinator (FD/EMS Teams Cards already in place )  Shared emergency services dashboard to all stakeholders 25 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,7506,Some companies are allowing employees to take  their own temperature while others are providing a trained employee to take all   temperatures.,1.0,polk,Iowa,1,SUCCESS
,15225,Crisis Information Management   5.,0.0,polk,Iowa,0,SUCCESS
,2774,Keep it up to keep â€šem open  Å’ Recreate responsibly to prevent the spread so we can slow the  curve.,0.0,snohomish,Washington,0,SUCCESS
,1377,"###                                                                                                       COVID - 19   Monday ,    March 30 , 202 0   SMALL BUSINESS ASSISTANCE IN  FEDERAL CARES ACT   The Federal CARES act, signed in to  law on Friday, March 27, included  significant help for small businesses .",1.0,snohomish,Washington,1,SUCCESS
,2220,3,0.0,snohomish,Washington,0,SUCCESS
,535,"Donations of new, unopened personal protective equipment (PPE) are  now being accepted at Haller Park in Arlington and Willis Tucker Park in  Snohomish ,   9   a.m. - 3   p .",0.0,snohomish,Washington,0,SUCCESS
,16693,"Enhanced hygiene by more frequently uniform washing,  changing out of uniforms before going home.",0.0,polk,Iowa,0,SUCCESS
,13536,The communicable disease team continues to take many calls to answer questions of the public and  clinicians.,0.0,polk,Iowa,0,SUCCESS
,1717,All in WA: A Concert for COVID - 19 Relief Postponed to    June 24   A   livestreamed concert   benefiting COVID - 19 relief efforts in Washington  has been postponed to June 24.,0.0,snohomish,Washington,0,SUCCESS
,11018,"United Way 2 - 1 - 1 : serving as statewide hotline for general COV ID questions, and Polk County hotline for medical  questions (answered by nurses from Central Iowa medical systems).",0.0,polk,Iowa,0,SUCCESS
,16680,"M ental health  providers   are coordinating  the   needs   for the   homeless population,  public and healthcare providers .",0.0,polk,Iowa,0,SUCCESS
,12068,Safety Officer   Polk County Risk Management Safety Top 5 1.,0.0,polk,Iowa,0,SUCCESS
,12229,Ongoing Initiatives  - PSC 52  Rumor control   Law Enforcement  Critical infrastructure  Mass fatality  planning  Alternative  housing Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,2562,Link at right.,0.0,snohomish,Washington,0,SUCCESS
,5797,"He also reiterated that   the   is in close  contact with state public health officials to  ensur e  a unified message   regarding information,  instructions, and guidelines for  Baton Rouge  businesses and residents .",1.0,east_baton_rouge,Louisiana,1,SUCCESS
,3273,New SHD Blog: COVID - 19 and Protests   The  Snohomish Health District has published a new blog on COVID - 19 and  the recent protests throughout the country.,0.0,snohomish,Washington,0,SUCCESS
,15753,Windsor   Heights :  Have restricted public access to City Hall and Public Safety building.,0.0,polk,Iowa,0,SUCCESS
,11564,Congregate Living Cases and Outbreaks  (including LTC Facilities) 15 Polk County Facilities Impacted   - Currently Total Facilities Impacted 19 Facilities Currently Monitored 16  Facilities with cases; no  outbreak 10  Facilities with a confirmed outbreak* 6 Polk County Facility Case Counts   Since previous day Total Cases in Facilities 141 (+5) Total Residents 97 (+5) Total Staff 44 (+1) Deaths 15 (+4) *outbreak = 3 or more confirmed cases Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,9454,This may include expedition of request for emerging  ï¬,0.0,polk,Iowa,0,SUCCESS
,3197,Not all  cases are within city limits and totals may include nearby  unincorporated Snohomish County.,0.0,snohomish,Washington,0,SUCCESS
,10636,Low of 57.,0.0,polk,Iowa,0,SUCCESS
,5661,May 13:  Working group   will meet to discuss solutions  crafted   by each strike team   and  to  develop recommendations for Mayor Broome.,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,7798,Healthcare  provide r will determine if they need to be tested for COVID -19.,0.0,polk,Iowa,0,SUCCESS
,7268,"Ideally, there would  be an alternate location that anyone failing the screening could be taken to walk them  though the next steps.",0.0,polk,Iowa,0,SUCCESS
,170,"The money comes from a small portion of propertyÂ taxes and is dedicated to providing assistance to veterans and their families.The Department of Social and Health Services is offering new resources during the COVID-19 response for people with loved ones withinÂ a DSHS owned, operated, or community facility.",0.0,kitsap,Washington,0,SUCCESS
,561,continue to see people parking and trying to access trailheads at  many locations.,0.0,snohomish,Washington,0,SUCCESS
,13247,"Logistics Section   Dutch Geisinger, Safeguard Iowa 39 Objectives Due Date Address concerns from private sector Ongoing Continue adding to scam and FAQ page Ongoing Discussion with IEDA on recovery and messaging to businesses Ongoing Continue to support private sector and government requests for resources Ongoing Identify successor 4/8 Identify specific donors for needed items 4/8 Guidance from OSHA on employee protection 4/8 Test/validate virtual EOC operations  4/10 Our success is measured by how well we help others succeed.",1.0,polk,Iowa,1,SUCCESS
,1696,Donate   to a Shelter or   Food Bank and help make sure everyone  has enough to eat.,0.0,snohomish,Washington,0,SUCCESS
,16172,Individuals should con tact their  respective authorities for those changes.,0.0,polk,Iowa,0,SUCCESS
,15934,Currently on pause .,0.0,polk,Iowa,0,SUCCESS
,8491,"Difficult  feelings are guaranteed to keep on showing up as this crisis unfolds: fear, anxiety, anger,  sadness, guilt, loneliness, frustration, confusion, and  many  more.",0.0,polk,Iowa,0,SUCCESS
,2241,"C onfirmed and  Probable Cases  of COVID - 19 in Snohomish  County (as of  June 11 , 2020)    case counts are available through the Department of Health  dashbo ard .",0.0,snohomish,Washington,0,SUCCESS
,7674,CDC only recommends use of the  EPA approved cleaners  against the virus that causes  COVID -19.,0.0,polk,Iowa,0,SUCCESS
,2462,"-   Questions may be directed to the campus operator, by calling  ( 425 )  640 - 1459 (press 0) or texting  ( 425 )  310 - 4288 .",0.0,snohomish,Washington,0,SUCCESS
,3663,Link to view the  press conference is at right.,0.0,snohomish,Washington,0,SUCCESS
